unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T18:00:00.018+08:00,-258.570,0.000,-46.610,94.000,0.000,2341.953,50.286,0.000
SNTD_EMS,2026-06-21T18:00:01.018+08:00,-258.570,0.000,-46.850,94.000,0.000,2340.845,50.289,0.000
SNTD_EMS,2026-06-21T18:00:02.018+08:00,-258.570,0.000,-46.920,94.000,0.000,2340.845,50.294,0.000
SNTD_EMS,2026-06-21T18:00:03.018+08:00,-258.570,0.000,-49.670,94.000,0.000,2341.774,50.296,0.000
SNTD_EMS,2026-06-21T18:00:04.018+08:00,-258.570,0.000,-50.800,94.000,0.000,2341.774,50.298,0.000
SNTD_EMS,2026-06-21T18:00:05.018+08:00,-258.570,0.000,-53.050,94.000,0.000,2342.024,50.300,0.000
SNTD_EMS,2026-06-21T18:00:06.018+08:00,-258.570,0.000,-51.790,94.000,0.000,2342.024,50.300,0.000
SNTD_EMS,2026-06-21T18:00:07.018+08:00,-258.570,0.000,-51.490,94.000,0.000,2342.274,50.302,0.000
SNTD_EMS,2026-06-21T18:00:08.018+08:00,-258.570,0.000,-53.780,94.000,0.000,2342.274,50.299,0.000
SNTD_EMS,2026-06-21T18:00:09.018+08:00,-258.570,0.000,-53.980,94.000,0.000,2342.918,50.299,0.000
SNTD_EMS,2026-06-21T18:00:10.018+08:00,-258.570,0.000,-54.510,94.000,0.000,2342.918,50.298,0.000
SNTD_EMS,2026-06-21T18:00:11.018+08:00,-258.570,0.000,-55.410,94.000,0.000,2342.846,50.298,0.000
SNTD_EMS,2026-06-21T18:00:12.018+08:00,-258.570,0.000,-55.280,94.000,0.000,2342.846,50.296,0.000
SNTD_EMS,2026-06-21T18:00:13.018+08:00,-258.570,0.000,-55.280,94.000,0.000,2343.061,50.298,0.000
SNTD_EMS,2026-06-21T18:00:14.018+08:00,-258.570,0.000,-54.250,94.000,0.000,2343.061,50.297,0.000
SNTD_EMS,2026-06-21T18:00:15.018+08:00,-258.570,0.000,-52.220,94.000,0.000,2342.560,50.298,0.000
SNTD_EMS,2026-06-21T18:00:16.018+08:00,-258.570,0.000,-52.220,94.000,0.000,2342.560,50.299,0.000
SNTD_EMS,2026-06-21T18:00:17.018+08:00,-258.570,0.000,-54.680,94.000,0.000,2342.096,50.299,0.000
SNTD_EMS,2026-06-21T18:00:18.018+08:00,-258.570,0.000,-54.680,94.000,0.000,2342.096,50.299,0.000
SNTD_EMS,2026-06-21T18:00:19.018+08:00,-258.570,0.000,-52.160,94.000,0.000,2342.489,50.300,0.000
SNTD_EMS,2026-06-21T18:00:20.018+08:00,-258.570,0.000,-50.390,94.000,0.000,2342.489,50.299,0.000
SNTD_EMS,2026-06-21T18:00:21.018+08:00,-258.570,0.000,-49.990,94.000,0.000,2343.132,50.301,0.000
SNTD_EMS,2026-06-21T18:00:22.018+08:00,-258.570,0.000,-52.080,94.000,0.000,2343.132,50.302,0.000
SNTD_EMS,2026-06-21T18:00:23.018+08:00,-258.570,0.000,-51.810,94.000,0.000,2344.740,50.303,0.000
SNTD_EMS,2026-06-21T18:00:24.018+08:00,-258.570,0.000,-51.340,94.000,0.000,2344.740,50.304,0.000
SNTD_EMS,2026-06-21T18:00:25.018+08:00,-258.570,0.000,-51.340,94.000,0.000,2341.846,50.303,0.000
SNTD_EMS,2026-06-21T18:00:26.018+08:00,-258.570,0.000,-48.220,94.000,0.000,2341.846,50.302,0.000
SNTD_EMS,2026-06-21T18:00:27.018+08:00,-258.570,0.000,-48.420,94.000,0.000,2342.917,50.302,0.000
SNTD_EMS,2026-06-21T18:00:28.018+08:00,-258.570,0.000,-50.090,94.000,0.000,2342.917,50.302,0.000
