unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T02:00:00.018+08:00,-258.570,0.000,-48.710,5.500,0.000,2061.744,50.109,0.000
SNTD_EMS,2026-06-21T02:00:01.018+08:00,-258.570,0.000,-48.710,5.500,0.000,2061.279,50.108,0.000
SNTD_EMS,2026-06-21T02:00:02.018+08:00,-258.570,0.000,-48.900,5.500,0.000,2061.279,50.101,0.000
SNTD_EMS,2026-06-21T02:00:03.018+08:00,-258.570,0.000,-48.900,5.500,0.000,2061.708,50.101,0.000
SNTD_EMS,2026-06-21T02:00:04.018+08:00,-258.570,0.000,-49.060,5.500,0.000,2061.708,50.094,0.000
SNTD_EMS,2026-06-21T02:00:05.018+08:00,-258.570,0.000,-49.290,5.500,0.000,2061.422,50.090,0.000
SNTD_EMS,2026-06-21T02:00:06.018+08:00,-258.570,0.000,-50.230,5.500,0.000,2061.422,50.086,0.000
SNTD_EMS,2026-06-21T02:00:07.018+08:00,-258.570,0.000,-49.890,5.500,0.000,2061.708,50.083,0.000
SNTD_EMS,2026-06-21T02:00:08.018+08:00,-258.570,0.000,-49.260,5.500,0.000,2061.708,50.081,0.000
SNTD_EMS,2026-06-21T02:00:09.018+08:00,-258.570,0.000,-49.230,5.500,0.000,2061.315,50.082,0.000
SNTD_EMS,2026-06-21T02:00:10.018+08:00,-258.570,0.000,-49.360,5.500,0.000,2061.315,50.083,0.000
SNTD_EMS,2026-06-21T02:00:11.018+08:00,-258.570,0.000,-49.670,5.500,0.000,2061.172,50.086,0.000
SNTD_EMS,2026-06-21T02:00:12.018+08:00,-258.570,0.000,-49.970,5.500,0.000,2061.172,50.088,0.000
SNTD_EMS,2026-06-21T02:00:13.018+08:00,-258.570,0.000,-50.070,5.500,0.000,2060.993,50.091,0.000
SNTD_EMS,2026-06-21T02:00:14.018+08:00,-258.570,0.000,-50.440,5.500,0.000,2060.993,50.094,0.000
SNTD_EMS,2026-06-21T02:00:15.018+08:00,-258.570,0.000,-50.180,5.500,0.000,2060.886,50.096,0.000
SNTD_EMS,2026-06-21T02:00:16.018+08:00,-258.570,0.000,-49.980,5.500,0.000,2060.886,50.100,0.000
SNTD_EMS,2026-06-21T02:00:17.018+08:00,-258.570,0.000,-50.100,5.500,0.000,2060.600,50.103,0.000
SNTD_EMS,2026-06-21T02:00:18.018+08:00,-258.570,0.000,-50.360,5.500,0.000,2060.600,50.108,0.000
SNTD_EMS,2026-06-21T02:00:19.018+08:00,-258.570,0.000,-49.820,5.500,0.000,2060.886,50.112,0.000
SNTD_EMS,2026-06-21T02:00:20.018+08:00,-258.570,0.000,-49.640,5.500,0.000,2060.886,50.117,0.000
SNTD_EMS,2026-06-21T02:00:21.018+08:00,-258.570,0.000,-50.170,5.500,0.000,2060.958,50.120,0.000
SNTD_EMS,2026-06-21T02:00:22.018+08:00,-258.570,0.000,-50.680,5.500,0.000,2060.958,50.127,0.000
SNTD_EMS,2026-06-21T02:00:23.018+08:00,-258.570,0.000,-50.070,5.500,0.000,2060.993,50.129,0.000
SNTD_EMS,2026-06-21T02:00:24.018+08:00,-258.570,0.000,-49.100,5.500,0.000,2060.993,50.133,0.000
SNTD_EMS,2026-06-21T02:00:25.018+08:00,-258.570,0.000,-49.810,5.500,0.000,2060.529,50.133,0.000
SNTD_EMS,2026-06-21T02:00:26.018+08:00,-258.570,0.000,-49.880,5.500,0.000,2060.529,50.136,0.000
SNTD_EMS,2026-06-21T02:00:27.018+08:00,-258.570,0.000,-49.990,5.500,0.000,2060.743,50.136,0.000
SNTD_EMS,2026-06-21T02:00:28.018+08:00,-258.570,0.000,-49.330,5.500,0.000,2060.743,50.137,0.000
SNTD_EMS,2026-06-21T02:00:29.018+08:00,-258.570,0.000,-49.480,5.500,0.000,2060.743,50.138,0.000
SNTD_EMS,2026-06-21T02:00:30.018+08:00,-258.570,0.000,-50.110,5.500,0.000,2060.743,50.139,0.000
SNTD_EMS,2026-06-21T02:00:31.018+08:00,-258.570,0.000,-49.870,5.500,0.000,2060.886,50.140,0.000
SNTD_EMS,2026-06-21T02:00:32.018+08:00,-258.570,0.000,-49.400,5.500,0.000,2060.886,50.138,0.000
SNTD_EMS,2026-06-21T02:00:33.018+08:00,-258.570,0.000,-49.280,5.500,0.000,2061.315,50.140,0.000
SNTD_EMS,2026-06-21T02:00:34.018+08:00,-258.570,0.000,-49.350,5.500,0.000,2061.315,50.139,0.000
SNTD_EMS,2026-06-21T02:00:35.018+08:00,-258.570,0.000,-49.600,5.500,0.000,2060.850,50.140,0.000
SNTD_EMS,2026-06-21T02:00:36.018+08:00,-258.570,0.000,-49.950,5.500,0.000,2060.850,50.141,0.000
SNTD_EMS,2026-06-21T02:00:37.018+08:00,-258.570,0.000,-49.410,5.500,0.000,2061.136,50.143,0.000
SNTD_EMS,2026-06-21T02:00:38.018+08:00,-258.570,0.000,-49.660,5.500,0.000,2061.136,50.144,0.000
SNTD_EMS,2026-06-21T02:00:39.018+08:00,-258.570,0.000,-49.960,5.500,0.000,2060.779,50.146,0.000
SNTD_EMS,2026-06-21T02:00:40.018+08:00,-258.570,0.000,-50.030,5.500,0.000,2060.779,50.144,0.000
SNTD_EMS,2026-06-21T02:00:41.018+08:00,-258.570,0.000,-49.940,5.500,0.000,2060.814,50.148,0.000
SNTD_EMS,2026-06-21T02:00:42.018+08:00,-258.570,0.000,-49.940,5.500,0.000,2060.814,50.149,0.000
SNTD_EMS,2026-06-21T02:00:43.018+08:00,-258.570,0.000,-49.300,5.500,0.000,2060.958,50.149,0.000
SNTD_EMS,2026-06-21T02:00:44.018+08:00,-258.570,0.000,-49.870,5.500,0.000,2060.958,50.150,0.000
SNTD_EMS,2026-06-21T02:00:45.018+08:00,-258.570,0.000,-50.130,5.500,0.000,2060.779,50.150,0.000
SNTD_EMS,2026-06-21T02:00:46.018+08:00,-258.570,0.000,-50.300,5.500,0.000,2060.779,50.152,0.000
SNTD_EMS,2026-06-21T02:00:47.018+08:00,-258.570,0.000,-50.660,5.500,0.000,2060.886,50.152,0.000
SNTD_EMS,2026-06-21T02:00:48.018+08:00,-258.570,0.000,-50.310,5.500,0.000,2060.886,50.154,0.000
SNTD_EMS,2026-06-21T02:00:49.018+08:00,-258.570,0.000,-50.190,5.500,0.000,2060.922,50.152,0.000
SNTD_EMS,2026-06-21T02:00:50.018+08:00,-258.570,0.000,-50.370,5.500,0.000,2060.922,50.155,0.000
SNTD_EMS,2026-06-21T02:00:51.018+08:00,-258.570,0.000,-50.300,5.500,0.000,2061.029,50.154,0.000
SNTD_EMS,2026-06-21T02:00:52.018+08:00,-258.570,0.000,-50.060,5.500,0.000,2061.029,50.152,0.000
SNTD_EMS,2026-06-21T02:00:53.018+08:00,-258.570,0.000,-49.910,5.500,0.000,2060.671,50.153,0.000
SNTD_EMS,2026-06-21T02:00:54.018+08:00,-258.570,0.000,-49.570,5.500,0.000,2060.671,50.151,0.000
SNTD_EMS,2026-06-21T02:00:55.018+08:00,-258.570,0.000,-48.770,5.500,0.000,2060.958,50.150,0.000
SNTD_EMS,2026-06-21T02:00:56.018+08:00,-258.570,0.000,-48.990,5.500,0.000,2060.958,50.149,0.000
SNTD_EMS,2026-06-21T02:00:57.018+08:00,-258.570,0.000,-49.150,5.500,0.000,2060.993,50.149,0.000
