unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T14:30:00.018+08:00,-258.570,0.000,-31.380,94.200,0.000,40458.062,50.005,0.000
SNTD_EMS,2026-06-21T14:30:01.018+08:00,-258.570,0.000,-31.380,94.200,0.000,40476.535,50.003,0.000
SNTD_EMS,2026-06-21T14:30:02.018+08:00,-258.570,0.000,-31.380,94.200,0.000,40476.535,50.001,0.000
SNTD_EMS,2026-06-21T14:30:03.018+08:00,-258.570,0.000,-31.510,94.200,0.000,40494.438,49.999,0.000
SNTD_EMS,2026-06-21T14:30:04.018+08:00,-258.570,0.000,-31.510,94.200,0.000,40494.438,49.998,0.000
SNTD_EMS,2026-06-21T14:30:05.018+08:00,-258.570,0.000,-31.410,94.200,0.000,40523.922,49.998,0.000
SNTD_EMS,2026-06-21T14:30:06.018+08:00,-258.570,0.000,-31.410,94.200,0.000,40523.922,49.999,0.000
SNTD_EMS,2026-06-21T14:30:07.018+08:00,-258.570,0.000,-31.410,94.200,0.000,40546.719,49.999,0.000
SNTD_EMS,2026-06-21T14:30:08.018+08:00,-258.570,0.000,-31.410,94.200,0.000,40546.719,50.001,0.000
SNTD_EMS,2026-06-21T14:30:09.018+08:00,-258.570,0.000,-31.550,94.200,0.000,40567.094,50.001,0.000
SNTD_EMS,2026-06-21T14:30:10.018+08:00,-258.570,0.000,-31.860,94.200,0.000,40567.094,50.006,0.000
SNTD_EMS,2026-06-21T14:30:11.018+08:00,-258.570,0.000,-32.080,94.200,0.000,40584.746,50.008,0.000
SNTD_EMS,2026-06-21T14:30:12.018+08:00,-258.570,0.000,-31.970,94.200,0.000,40584.746,50.011,0.000
SNTD_EMS,2026-06-21T14:30:13.018+08:00,-258.570,0.000,-31.970,94.200,0.000,40597.180,50.014,0.000
SNTD_EMS,2026-06-21T14:30:14.018+08:00,-258.570,0.000,-31.970,94.200,0.000,40597.180,50.014,0.000
SNTD_EMS,2026-06-21T14:30:15.018+08:00,-258.570,0.000,-31.840,94.200,0.000,40610.871,50.016,0.000
SNTD_EMS,2026-06-21T14:30:16.018+08:00,-258.570,0.000,-31.940,94.200,0.000,40610.871,50.015,0.000
