unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T13:30:00.018+08:00,-258.570,0.000,-31.570,94.200,0.000,25892.877,50.062,0.000
SNTD_EMS,2026-06-21T13:30:01.018+08:00,-258.570,0.000,-31.560,94.200,0.000,25499.918,50.059,0.000
SNTD_EMS,2026-06-21T13:30:02.018+08:00,-258.570,0.000,-31.560,94.200,0.000,25499.918,50.055,0.000
SNTD_EMS,2026-06-21T13:30:03.018+08:00,-258.570,0.000,-31.500,94.200,0.000,25138.018,50.051,0.000
SNTD_EMS,2026-06-21T13:30:04.018+08:00,-258.570,0.000,-31.400,94.200,0.000,25138.018,50.048,0.000
SNTD_EMS,2026-06-21T13:30:05.018+08:00,-258.570,0.000,-31.400,94.200,0.000,24786.943,50.045,0.000
SNTD_EMS,2026-06-21T13:30:06.018+08:00,-258.570,0.000,-31.520,94.200,0.000,24786.943,50.040,0.000
SNTD_EMS,2026-06-21T13:30:07.018+08:00,-258.570,0.000,-31.520,94.200,0.000,24448.412,50.039,0.000
SNTD_EMS,2026-06-21T13:30:08.018+08:00,-258.570,0.000,-31.470,94.200,0.000,24448.412,50.032,0.000
SNTD_EMS,2026-06-21T13:30:09.018+08:00,-258.570,0.000,-31.680,94.200,0.000,24132.822,50.027,0.000
SNTD_EMS,2026-06-21T13:30:10.018+08:00,-258.570,0.000,-31.440,94.200,0.000,24132.822,50.021,0.000
SNTD_EMS,2026-06-21T13:30:11.018+08:00,-258.570,0.000,-30.930,94.200,0.000,23819.881,50.016,0.000
SNTD_EMS,2026-06-21T13:30:12.018+08:00,-258.570,0.000,-30.930,94.200,0.000,23819.881,50.012,0.000
SNTD_EMS,2026-06-21T13:30:13.018+08:00,-258.570,0.000,-31.070,94.200,0.000,23519.908,50.008,0.000
SNTD_EMS,2026-06-21T13:30:14.018+08:00,-258.570,0.000,-31.070,94.200,0.000,23519.908,50.005,0.000
SNTD_EMS,2026-06-21T13:30:15.018+08:00,-258.570,0.000,-31.070,94.200,0.000,23224.369,50.004,0.000
SNTD_EMS,2026-06-21T13:30:16.018+08:00,-258.570,0.000,-31.370,94.200,0.000,23224.369,50.003,0.000
SNTD_EMS,2026-06-21T13:30:17.018+08:00,-258.570,0.000,-31.600,94.200,0.000,22923.396,50.003,0.000
SNTD_EMS,2026-06-21T13:30:18.018+08:00,-258.570,0.000,-31.720,94.200,0.000,22923.396,50.003,0.000
SNTD_EMS,2026-06-21T13:30:19.018+08:00,-258.570,0.000,-31.720,94.200,0.000,22610.455,50.003,0.000
