unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T10:00:00.018+08:00,-258.570,0.000,-67.770,5.300,0.000,40534.750,50.169,0.000
SNTD_EMS,2026-06-21T10:00:01.018+08:00,-258.570,0.000,-67.870,5.300,0.000,40537.469,50.171,0.000
SNTD_EMS,2026-06-21T10:00:02.018+08:00,-258.570,0.000,-67.500,5.300,0.000,40537.469,50.181,0.000
SNTD_EMS,2026-06-21T10:00:03.018+08:00,-258.570,0.000,-68.290,5.300,0.000,40530.070,50.185,0.000
SNTD_EMS,2026-06-21T10:00:04.018+08:00,-258.570,0.000,-68.290,5.300,0.000,40530.070,50.188,0.000
SNTD_EMS,2026-06-21T10:00:05.018+08:00,-258.570,0.000,-68.410,5.300,0.000,40533.461,50.195,0.000
SNTD_EMS,2026-06-21T10:00:06.018+08:00,-258.570,0.000,-68.900,5.300,0.000,40533.461,50.198,0.000
SNTD_EMS,2026-06-21T10:00:07.018+08:00,-258.570,0.000,-68.920,5.300,0.000,40532.609,50.201,0.000
SNTD_EMS,2026-06-21T10:00:08.018+08:00,-258.570,0.000,-70.010,5.300,0.000,40532.609,50.200,0.000
SNTD_EMS,2026-06-21T10:00:09.018+08:00,-258.570,0.000,-71.830,5.300,0.000,40531.711,50.203,0.000
SNTD_EMS,2026-06-21T10:00:10.018+08:00,-258.570,0.000,-72.550,5.300,0.000,40531.711,50.207,0.000
SNTD_EMS,2026-06-21T10:00:11.018+08:00,-258.570,0.000,-75.540,5.300,0.000,40530.605,50.208,0.000
SNTD_EMS,2026-06-21T10:00:12.018+08:00,-258.570,0.000,-77.790,5.300,0.000,40530.605,50.206,0.000
SNTD_EMS,2026-06-21T10:00:13.018+08:00,-258.570,0.000,-77.610,5.300,0.000,40529.426,50.205,0.000
SNTD_EMS,2026-06-21T10:00:14.018+08:00,-258.570,0.000,-77.440,5.300,0.000,40529.426,50.204,0.000
SNTD_EMS,2026-06-21T10:00:15.018+08:00,-258.570,0.000,-76.080,5.300,0.000,40528.250,50.199,0.000
