unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T11:30:00.018+08:00,-258.570,0.000,-17999.760,63.900,0.000,44712.227,50.157,0.000
SNTD_EMS,2026-06-21T11:30:01.018+08:00,-258.570,0.000,-17999.891,63.900,0.000,44718.984,50.159,0.000
SNTD_EMS,2026-06-21T11:30:02.018+08:00,-258.570,0.000,-17999.891,64.100,0.000,44718.984,50.161,0.000
SNTD_EMS,2026-06-21T11:30:03.018+08:00,-258.570,0.000,-17999.891,64.100,0.000,44705.223,50.164,0.000
SNTD_EMS,2026-06-21T11:30:04.018+08:00,-258.570,0.000,-17999.891,64.100,0.000,44705.223,50.167,0.000
SNTD_EMS,2026-06-21T11:30:05.018+08:00,-258.570,0.000,-18000.000,64.100,0.000,44724.414,50.170,0.000
SNTD_EMS,2026-06-21T11:30:06.018+08:00,-258.570,0.000,-18000.000,64.100,0.000,44724.414,50.171,0.000
SNTD_EMS,2026-06-21T11:30:07.018+08:00,-258.570,0.000,-18000.170,64.100,0.000,44631.570,50.175,0.000
SNTD_EMS,2026-06-21T11:30:08.018+08:00,-258.570,0.000,-18000.471,64.100,0.000,44631.570,50.183,0.000
SNTD_EMS,2026-06-21T11:30:09.018+08:00,-258.570,0.000,-18000.650,64.100,0.000,44667.770,50.193,0.000
SNTD_EMS,2026-06-21T11:30:10.018+08:00,-258.570,0.000,-18000.650,64.100,0.000,44667.770,50.198,0.000
SNTD_EMS,2026-06-21T11:30:11.018+08:00,-258.570,0.000,-18000.400,64.100,0.000,44717.727,50.202,0.000
SNTD_EMS,2026-06-21T11:30:12.018+08:00,-258.570,0.000,-18000.199,64.100,0.000,44717.727,50.208,0.000
SNTD_EMS,2026-06-21T11:30:13.018+08:00,-258.570,0.000,-18003.949,64.300,0.000,44704.148,50.207,0.000
SNTD_EMS,2026-06-21T11:30:14.018+08:00,-258.570,0.000,-18005.270,64.300,0.000,44704.148,50.211,0.000
SNTD_EMS,2026-06-21T11:30:15.018+08:00,-258.570,0.000,-18008.670,64.300,0.000,44708.727,50.212,0.000
SNTD_EMS,2026-06-21T11:30:16.018+08:00,-258.570,0.000,-18010.471,64.500,0.000,44708.727,50.211,0.000
SNTD_EMS,2026-06-21T11:30:17.018+08:00,-258.570,0.000,-18010.730,64.500,0.000,44719.945,50.210,0.000
SNTD_EMS,2026-06-21T11:30:18.018+08:00,-258.570,0.000,-18011.930,64.500,0.000,44719.945,50.210,0.000
SNTD_EMS,2026-06-21T11:30:19.018+08:00,-258.570,0.000,-18009.289,64.500,0.000,44712.047,50.209,0.000
SNTD_EMS,2026-06-21T11:30:20.018+08:00,-258.570,0.000,-18009.211,64.500,0.000,44712.047,50.206,0.000
SNTD_EMS,2026-06-21T11:30:21.018+08:00,-258.570,0.000,-18007.881,64.500,0.000,44708.688,50.208,0.000
SNTD_EMS,2026-06-21T11:30:22.018+08:00,-258.570,0.000,-18005.580,64.500,0.000,44708.688,50.209,0.000
SNTD_EMS,2026-06-21T11:30:23.018+08:00,-258.570,0.000,-18002.990,64.500,0.000,44717.055,50.209,0.000
SNTD_EMS,2026-06-21T11:30:24.018+08:00,-258.570,0.000,-18001.990,64.500,0.000,44717.055,50.211,0.000
SNTD_EMS,2026-06-21T11:30:25.018+08:00,-258.570,0.000,-18001.211,64.700,0.000,44738.707,50.213,0.000
SNTD_EMS,2026-06-21T11:30:26.018+08:00,-258.570,0.000,-18001.359,64.700,0.000,44738.707,50.215,0.000
SNTD_EMS,2026-06-21T11:30:27.018+08:00,-258.570,0.000,-18001.631,64.700,0.000,44736.492,50.216,0.000
SNTD_EMS,2026-06-21T11:30:28.018+08:00,-258.570,0.000,-18002.381,64.900,0.000,44736.492,50.216,0.000
SNTD_EMS,2026-06-21T11:30:29.018+08:00,-258.570,0.000,-18002.570,64.900,0.000,44743.461,50.211,0.000
