unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T15:30:00.018+08:00,-258.570,0.000,-31.710,94.200,0.000,32999.375,49.970,0.000
SNTD_EMS,2026-06-21T15:30:01.018+08:00,-258.570,0.000,-31.710,94.200,0.000,32990.621,49.971,0.000
SNTD_EMS,2026-06-21T15:30:02.018+08:00,-258.570,0.000,-31.710,94.200,0.000,32990.621,49.972,0.000
SNTD_EMS,2026-06-21T15:30:03.018+08:00,-258.570,0.000,-31.710,94.200,0.000,32977.719,49.974,0.000
SNTD_EMS,2026-06-21T15:30:04.018+08:00,-258.570,0.000,-31.500,94.200,0.000,32977.719,49.974,0.000
SNTD_EMS,2026-06-21T15:30:05.018+08:00,-258.570,0.000,-31.740,94.200,0.000,32966.035,49.975,0.000
SNTD_EMS,2026-06-21T15:30:06.018+08:00,-258.570,0.000,-32.030,94.200,0.000,32966.035,49.976,0.000
SNTD_EMS,2026-06-21T15:30:07.018+08:00,-258.570,0.000,-31.870,94.200,0.000,32951.312,49.976,0.000
SNTD_EMS,2026-06-21T15:30:08.018+08:00,-258.570,0.000,-32.020,94.200,0.000,32951.312,49.976,0.000
SNTD_EMS,2026-06-21T15:30:09.018+08:00,-258.570,0.000,-32.020,94.200,0.000,32944.375,49.974,0.000
SNTD_EMS,2026-06-21T15:30:10.018+08:00,-258.570,0.000,-31.920,94.200,0.000,32944.375,49.972,0.000
SNTD_EMS,2026-06-21T15:30:11.018+08:00,-258.570,0.000,-31.800,94.200,0.000,32939.980,49.970,0.000
SNTD_EMS,2026-06-21T15:30:12.018+08:00,-258.570,0.000,-31.650,94.200,0.000,32939.980,49.966,0.000
SNTD_EMS,2026-06-21T15:30:13.018+08:00,-258.570,0.000,-31.320,94.200,0.000,32934.195,49.962,0.000
SNTD_EMS,2026-06-21T15:30:14.018+08:00,-258.570,0.000,-31.320,94.200,0.000,32934.195,49.961,0.000
SNTD_EMS,2026-06-21T15:30:15.018+08:00,-258.570,0.000,-31.510,94.200,0.000,32940.340,49.959,0.000
SNTD_EMS,2026-06-21T15:30:16.018+08:00,-258.570,0.000,-31.510,94.200,0.000,32940.340,49.958,0.000
SNTD_EMS,2026-06-21T15:30:17.018+08:00,-258.570,0.000,-31.360,94.200,0.000,32932.941,49.957,0.000
SNTD_EMS,2026-06-21T15:30:18.018+08:00,-258.570,0.000,-31.360,94.200,0.000,32932.941,49.955,0.000
