unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T16:30:00.018+08:00,-258.570,0.000,-45.770,94.100,0.000,6791.955,50.224,0.000
SNTD_EMS,2026-06-21T16:30:01.018+08:00,-258.570,0.000,-43.180,94.100,0.000,6790.204,50.219,0.000
SNTD_EMS,2026-06-21T16:30:02.018+08:00,-258.570,0.000,-42.630,94.100,0.000,6790.204,50.223,0.000
SNTD_EMS,2026-06-21T16:30:03.018+08:00,-258.570,0.000,-33.150,94.100,0.000,6789.561,50.213,0.000
SNTD_EMS,2026-06-21T16:30:04.018+08:00,-258.570,0.000,-24.540,94.100,0.000,6789.561,50.217,0.000
SNTD_EMS,2026-06-21T16:30:05.018+08:00,-258.570,0.000,-24.300,94.100,0.000,6786.880,50.212,0.000
SNTD_EMS,2026-06-21T16:30:06.018+08:00,-258.570,0.000,-23.820,94.100,0.000,6786.880,50.214,0.000
SNTD_EMS,2026-06-21T16:30:07.018+08:00,-258.570,0.000,-26.510,94.100,0.000,6781.913,50.212,0.000
SNTD_EMS,2026-06-21T16:30:08.018+08:00,-258.570,0.000,-27.250,94.100,0.000,6781.913,50.210,0.000
SNTD_EMS,2026-06-21T16:30:09.018+08:00,-258.570,0.000,-33.440,94.100,0.000,6778.018,50.211,0.000
SNTD_EMS,2026-06-21T16:30:10.018+08:00,-258.570,0.000,-35.230,94.100,0.000,6778.018,50.208,0.000
SNTD_EMS,2026-06-21T16:30:11.018+08:00,-258.570,0.000,-36.760,94.100,0.000,6771.371,50.208,0.000
SNTD_EMS,2026-06-21T16:30:12.018+08:00,-258.570,0.000,-38.970,94.100,0.000,6771.371,50.207,0.000
SNTD_EMS,2026-06-21T16:30:13.018+08:00,-258.570,0.000,-38.640,94.100,0.000,6765.367,50.204,0.000
SNTD_EMS,2026-06-21T16:30:14.018+08:00,-258.570,0.000,-39.450,94.100,0.000,6765.367,50.205,0.000
SNTD_EMS,2026-06-21T16:30:15.018+08:00,-258.570,0.000,-36.410,94.100,0.000,6761.400,50.205,0.000
SNTD_EMS,2026-06-21T16:30:16.018+08:00,-258.570,0.000,-32.540,94.100,0.000,6761.400,50.204,0.000
SNTD_EMS,2026-06-21T16:30:17.018+08:00,-258.570,0.000,-31.910,94.100,0.000,6756.111,50.203,0.000
SNTD_EMS,2026-06-21T16:30:18.018+08:00,-258.570,0.000,-26.280,94.100,0.000,6756.111,50.199,0.000
SNTD_EMS,2026-06-21T16:30:19.018+08:00,-258.570,0.000,-25.760,94.100,0.000,6747.785,50.199,0.000
SNTD_EMS,2026-06-21T16:30:20.018+08:00,-258.570,0.000,-23.440,94.100,0.000,6747.785,50.192,0.000
SNTD_EMS,2026-06-21T16:30:21.018+08:00,-258.570,0.000,-24.820,94.100,0.000,6741.996,50.192,0.000
SNTD_EMS,2026-06-21T16:30:22.018+08:00,-258.570,0.000,-25.250,94.100,0.000,6741.996,50.191,0.000
SNTD_EMS,2026-06-21T16:30:23.018+08:00,-258.570,0.000,-26.020,94.100,0.000,6734.919,50.190,0.000
SNTD_EMS,2026-06-21T16:30:24.018+08:00,-258.570,0.000,-27.390,94.100,0.000,6734.919,50.189,0.000
