unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T21:00:00.018+08:00,-258.570,0.000,-41.650,5.400,0.000,2050.916,50.090,0.000
SNTD_EMS,2026-06-21T21:00:01.018+08:00,-258.570,0.000,-41.480,5.400,0.000,2050.987,50.093,0.000
SNTD_EMS,2026-06-21T21:00:02.018+08:00,-258.570,0.000,-40.750,5.400,0.000,2050.987,50.092,0.000
SNTD_EMS,2026-06-21T21:00:03.018+08:00,-258.570,0.000,-40.800,5.400,0.000,2050.951,50.095,0.000
SNTD_EMS,2026-06-21T21:00:04.018+08:00,-258.570,0.000,-40.790,5.400,0.000,2050.951,50.097,0.000
SNTD_EMS,2026-06-21T21:00:05.018+08:00,-258.570,0.000,-41.260,5.400,0.000,2050.379,50.100,0.000
SNTD_EMS,2026-06-21T21:00:06.018+08:00,-258.570,0.000,-40.660,5.400,0.000,2050.379,50.103,0.000
SNTD_EMS,2026-06-21T21:00:07.018+08:00,-258.570,0.000,-40.460,5.400,0.000,2050.272,50.106,0.000
SNTD_EMS,2026-06-21T21:00:08.018+08:00,-258.570,0.000,-40.350,5.400,0.000,2050.272,50.111,0.000
SNTD_EMS,2026-06-21T21:00:09.018+08:00,-258.570,0.000,-40.400,5.400,0.000,2050.558,50.116,0.000
SNTD_EMS,2026-06-21T21:00:10.018+08:00,-258.570,0.000,-40.400,5.400,0.000,2050.558,50.120,0.000
SNTD_EMS,2026-06-21T21:00:11.018+08:00,-258.570,0.000,-41.040,5.400,0.000,2050.773,50.124,0.000
SNTD_EMS,2026-06-21T21:00:12.018+08:00,-258.570,0.000,-41.360,5.400,0.000,2050.773,50.126,0.000
SNTD_EMS,2026-06-21T21:00:13.018+08:00,-258.570,0.000,-41.160,5.400,0.000,2051.130,50.128,0.000
SNTD_EMS,2026-06-21T21:00:14.018+08:00,-258.570,0.000,-41.290,5.400,0.000,2051.130,50.130,0.000
SNTD_EMS,2026-06-21T21:00:15.018+08:00,-258.570,0.000,-41.360,5.400,0.000,2050.379,50.133,0.000
SNTD_EMS,2026-06-21T21:00:16.018+08:00,-258.570,0.000,-41.500,5.400,0.000,2050.379,50.135,0.000
SNTD_EMS,2026-06-21T21:00:17.018+08:00,-258.570,0.000,-40.720,5.400,0.000,2050.522,50.137,0.000
SNTD_EMS,2026-06-21T21:00:18.018+08:00,-258.570,0.000,-40.210,5.400,0.000,2050.522,50.138,0.000
SNTD_EMS,2026-06-21T21:00:19.018+08:00,-258.570,0.000,-40.170,5.400,0.000,2050.272,50.140,0.000
SNTD_EMS,2026-06-21T21:00:20.018+08:00,-258.570,0.000,-40.590,5.400,0.000,2050.272,50.140,0.000
SNTD_EMS,2026-06-21T21:00:21.018+08:00,-258.570,0.000,-40.080,5.400,0.000,2050.844,50.139,0.000
