unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T19:00:00.018+08:00,-258.570,0.000,14356.800,7.800,0.000,2050.987,50.091,0.000
SNTD_EMS,2026-06-21T19:00:01.018+08:00,-258.570,0.000,14311.650,7.800,0.000,2051.451,50.093,0.000
SNTD_EMS,2026-06-21T19:00:02.018+08:00,-258.570,0.000,14466.480,7.800,0.000,2051.451,50.094,0.000
SNTD_EMS,2026-06-21T19:00:03.018+08:00,-258.570,0.000,14486.350,7.800,0.000,2051.594,50.097,0.000
SNTD_EMS,2026-06-21T19:00:04.018+08:00,-258.570,0.000,14392.540,7.700,0.000,2051.594,50.099,0.000
SNTD_EMS,2026-06-21T19:00:05.018+08:00,-258.570,0.000,14240.900,7.700,0.000,2050.844,50.101,0.000
SNTD_EMS,2026-06-21T19:00:06.018+08:00,-258.570,0.000,14160.310,7.700,0.000,2050.844,50.101,0.000
SNTD_EMS,2026-06-21T19:00:07.018+08:00,-258.570,0.000,14242.220,7.700,0.000,2051.523,50.103,0.000
SNTD_EMS,2026-06-21T19:00:08.018+08:00,-258.570,0.000,14370.020,7.700,0.000,2051.523,50.101,0.000
SNTD_EMS,2026-06-21T19:00:09.018+08:00,-258.570,0.000,14476.320,7.700,0.000,2051.523,50.104,0.000
SNTD_EMS,2026-06-21T19:00:10.018+08:00,-258.570,0.000,14557.710,7.700,0.000,2051.523,50.102,0.000
SNTD_EMS,2026-06-21T19:00:11.018+08:00,-258.570,0.000,14635.330,7.700,0.000,2051.988,50.099,0.000
SNTD_EMS,2026-06-21T19:00:12.018+08:00,-258.570,0.000,14687.250,7.700,0.000,2051.988,50.097,0.000
SNTD_EMS,2026-06-21T19:00:13.018+08:00,-258.570,0.000,14708.660,7.700,0.000,2051.630,50.088,0.000
SNTD_EMS,2026-06-21T19:00:14.018+08:00,-258.570,0.000,14602.050,7.600,0.000,2051.630,50.091,0.000
SNTD_EMS,2026-06-21T19:00:15.018+08:00,-258.570,0.000,14545.660,7.600,0.000,2051.166,50.087,0.000
SNTD_EMS,2026-06-21T19:00:16.018+08:00,-258.570,0.000,14512.510,7.600,0.000,2051.166,50.090,0.000
SNTD_EMS,2026-06-21T19:00:17.018+08:00,-258.570,0.000,14398.790,7.600,0.000,2051.166,50.084,0.000
SNTD_EMS,2026-06-21T19:00:18.018+08:00,-258.570,0.000,14284.120,7.600,0.000,2051.166,50.085,0.000
SNTD_EMS,2026-06-21T19:00:19.018+08:00,-258.570,0.000,14220.040,7.600,0.000,2051.487,50.082,0.000
SNTD_EMS,2026-06-21T19:00:20.018+08:00,-258.570,0.000,14196.400,7.600,0.000,2051.487,50.083,0.000
SNTD_EMS,2026-06-21T19:00:21.018+08:00,-258.570,0.000,14185.350,7.600,0.000,2051.452,50.083,0.000
SNTD_EMS,2026-06-21T19:00:22.018+08:00,-258.570,0.000,14209.860,7.600,0.000,2051.452,50.079,0.000
