unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T01:00:00.018+08:00,-258.570,0.000,-57.610,5.500,0.000,2061.708,50.211,0.000
SNTD_EMS,2026-06-21T01:00:01.018+08:00,-258.570,0.000,-57.100,5.500,0.000,2061.351,50.210,0.000
SNTD_EMS,2026-06-21T01:00:02.018+08:00,-258.570,0.000,-54.680,5.500,0.000,2061.351,50.212,0.000
SNTD_EMS,2026-06-21T01:00:03.018+08:00,-258.570,0.000,-54.220,5.500,0.000,2061.172,50.211,0.000
SNTD_EMS,2026-06-21T01:00:04.018+08:00,-258.570,0.000,-53.640,5.500,0.000,2061.172,50.210,0.000
SNTD_EMS,2026-06-21T01:00:05.018+08:00,-258.570,0.000,-53.440,5.500,0.000,2061.672,50.212,0.000
SNTD_EMS,2026-06-21T01:00:06.018+08:00,-258.570,0.000,-52.180,5.500,0.000,2061.672,50.210,0.000
SNTD_EMS,2026-06-21T01:00:07.018+08:00,-258.570,0.000,-52.040,5.500,0.000,2061.315,50.213,0.000
SNTD_EMS,2026-06-21T01:00:08.018+08:00,-258.570,0.000,-52.480,5.500,0.000,2061.315,50.207,0.000
SNTD_EMS,2026-06-21T01:00:09.018+08:00,-258.570,0.000,-52.420,5.500,0.000,2061.887,50.209,0.000
SNTD_EMS,2026-06-21T01:00:10.018+08:00,-258.570,0.000,-51.680,5.500,0.000,2061.887,50.207,0.000
SNTD_EMS,2026-06-21T01:00:11.018+08:00,-258.570,0.000,-51.300,5.500,0.000,2061.958,50.208,0.000
SNTD_EMS,2026-06-21T01:00:12.018+08:00,-258.570,0.000,-51.170,5.500,0.000,2061.958,50.205,0.000
SNTD_EMS,2026-06-21T01:00:13.018+08:00,-258.570,0.000,-51.450,5.500,0.000,2061.994,50.206,0.000
SNTD_EMS,2026-06-21T01:00:14.018+08:00,-258.570,0.000,-50.550,5.500,0.000,2061.994,50.200,0.000
SNTD_EMS,2026-06-21T01:00:15.018+08:00,-258.570,0.000,-49.970,5.500,0.000,2061.922,50.199,0.000
SNTD_EMS,2026-06-21T01:00:16.018+08:00,-258.570,0.000,-48.650,5.500,0.000,2061.922,50.193,0.000
SNTD_EMS,2026-06-21T01:00:17.018+08:00,-258.570,0.000,-47.430,5.500,0.000,2061.708,50.191,0.000
SNTD_EMS,2026-06-21T01:00:18.018+08:00,-258.570,0.000,-43.280,5.500,0.000,2061.708,50.187,0.000
SNTD_EMS,2026-06-21T01:00:19.018+08:00,-258.570,0.000,-40.760,5.500,0.000,2061.887,50.185,0.000
SNTD_EMS,2026-06-21T01:00:20.018+08:00,-258.570,0.000,-39.600,5.500,0.000,2061.887,50.180,0.000
SNTD_EMS,2026-06-21T01:00:21.018+08:00,-258.570,0.000,-40.860,5.500,0.000,2061.279,50.182,0.000
SNTD_EMS,2026-06-21T01:00:22.018+08:00,-258.570,0.000,-42.030,5.500,0.000,2061.279,50.184,0.000
SNTD_EMS,2026-06-21T01:00:23.018+08:00,-258.570,0.000,-43.420,5.500,0.000,2062.065,50.186,0.000
SNTD_EMS,2026-06-21T01:00:24.018+08:00,-258.570,0.000,-45.020,5.500,0.000,2062.065,50.188,0.000
SNTD_EMS,2026-06-21T01:00:25.018+08:00,-258.570,0.000,-47.630,5.500,0.000,2060.672,50.192,0.000
SNTD_EMS,2026-06-21T01:00:26.018+08:00,-258.570,0.000,-48.780,5.500,0.000,2060.672,50.198,0.000
SNTD_EMS,2026-06-21T01:00:27.018+08:00,-258.570,0.000,-49.910,5.500,0.000,2061.744,50.204,0.000
SNTD_EMS,2026-06-21T01:00:28.018+08:00,-258.570,0.000,-51.460,5.500,0.000,2061.744,50.207,0.000
SNTD_EMS,2026-06-21T01:00:29.018+08:00,-258.570,0.000,-54.850,5.500,0.000,2061.851,50.210,0.000
SNTD_EMS,2026-06-21T01:00:30.018+08:00,-258.570,0.000,-56.380,5.500,0.000,2061.851,50.214,0.000
SNTD_EMS,2026-06-21T01:00:31.018+08:00,-258.570,0.000,-58.550,5.500,0.000,2061.458,50.219,0.000
SNTD_EMS,2026-06-21T01:00:32.018+08:00,-258.570,0.000,-60.260,5.500,0.000,2061.458,50.219,0.000
SNTD_EMS,2026-06-21T01:00:33.018+08:00,-258.570,0.000,-63.750,5.500,0.000,2061.886,50.221,0.000
SNTD_EMS,2026-06-21T01:00:34.018+08:00,-258.570,0.000,-64.800,5.500,0.000,2061.886,50.221,0.000
SNTD_EMS,2026-06-21T01:00:35.018+08:00,-258.570,0.000,-64.380,5.500,0.000,2061.744,50.220,0.000
SNTD_EMS,2026-06-21T01:00:36.018+08:00,-258.570,0.000,-63.610,5.500,0.000,2061.744,50.220,0.000
SNTD_EMS,2026-06-21T01:00:37.018+08:00,-258.570,0.000,-61.450,5.500,0.000,2061.208,50.220,0.000
SNTD_EMS,2026-06-21T01:00:38.018+08:00,-258.570,0.000,-60.790,5.500,0.000,2061.208,50.221,0.000
SNTD_EMS,2026-06-21T01:00:39.018+08:00,-258.570,0.000,-59.810,5.500,0.000,2061.565,50.213,0.000
SNTD_EMS,2026-06-21T01:00:40.018+08:00,-258.570,0.000,-58.520,5.500,0.000,2061.565,50.208,0.000
SNTD_EMS,2026-06-21T01:00:41.018+08:00,-258.570,0.000,-56.330,5.500,0.000,2062.065,50.204,0.000
SNTD_EMS,2026-06-21T01:00:42.018+08:00,-258.570,0.000,-53.250,5.500,0.000,2062.065,50.206,0.000
SNTD_EMS,2026-06-21T01:00:43.018+08:00,-258.570,0.000,-50.460,5.500,0.000,2062.030,50.197,0.000
SNTD_EMS,2026-06-21T01:00:44.018+08:00,-258.570,0.000,-47.820,5.500,0.000,2062.030,50.196,0.000
SNTD_EMS,2026-06-21T01:00:45.018+08:00,-258.570,0.000,-44.640,5.500,0.000,2061.386,50.191,0.000
SNTD_EMS,2026-06-21T01:00:46.018+08:00,-258.570,0.000,-38.640,5.500,0.000,2061.386,50.187,0.000
SNTD_EMS,2026-06-21T01:00:47.018+08:00,-258.570,0.000,-37.130,5.500,0.000,2061.779,50.185,0.000
SNTD_EMS,2026-06-21T01:00:48.018+08:00,-258.570,0.000,-38.700,5.500,0.000,2061.779,50.185,0.000
SNTD_EMS,2026-06-21T01:00:49.018+08:00,-258.570,0.000,-40.710,5.500,0.000,2061.458,50.179,0.000
SNTD_EMS,2026-06-21T01:00:50.018+08:00,-258.570,0.000,-41.860,5.500,0.000,2061.458,50.183,0.000
SNTD_EMS,2026-06-21T01:00:51.018+08:00,-258.570,0.000,-43.660,5.500,0.000,2061.243,50.178,0.000
SNTD_EMS,2026-06-21T01:00:52.018+08:00,-258.570,0.000,-47.080,5.500,0.000,2061.243,50.179,0.000
SNTD_EMS,2026-06-21T01:00:53.018+08:00,-258.570,0.000,-47.890,5.500,0.000,2061.601,50.179,0.000
