unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T17:00:00.018+08:00,-258.570,0.000,-39.140,94.100,0.000,3669.917,50.235,0.000
SNTD_EMS,2026-06-21T17:00:01.018+08:00,-258.570,0.000,-42.410,94.100,0.000,3667.916,50.237,0.000
SNTD_EMS,2026-06-21T17:00:02.018+08:00,-258.570,0.000,-41.020,94.100,0.000,3667.916,50.240,0.000
SNTD_EMS,2026-06-21T17:00:03.018+08:00,-258.570,0.000,-45.510,94.100,0.000,3669.167,50.242,0.000
SNTD_EMS,2026-06-21T17:00:04.018+08:00,-258.570,0.000,-52.510,94.100,0.000,3669.167,50.246,0.000
SNTD_EMS,2026-06-21T17:00:05.018+08:00,-258.570,0.000,-51.350,94.100,0.000,3667.880,50.248,0.000
SNTD_EMS,2026-06-21T17:00:06.018+08:00,-258.570,0.000,-49.350,94.100,0.000,3667.880,50.247,0.000
SNTD_EMS,2026-06-21T17:00:07.018+08:00,-258.570,0.000,-45.600,94.100,0.000,3667.237,50.246,0.000
SNTD_EMS,2026-06-21T17:00:08.018+08:00,-258.570,0.000,-39.580,94.100,0.000,3667.237,50.246,0.000
SNTD_EMS,2026-06-21T17:00:09.018+08:00,-258.570,0.000,-36.260,94.100,0.000,3665.557,50.244,0.000
SNTD_EMS,2026-06-21T17:00:10.018+08:00,-258.570,0.000,-37.040,94.100,0.000,3665.557,50.244,0.000
SNTD_EMS,2026-06-21T17:00:11.018+08:00,-258.570,0.000,-44.910,94.100,0.000,3664.985,50.243,0.000
SNTD_EMS,2026-06-21T17:00:12.018+08:00,-258.570,0.000,-47.800,94.100,0.000,3664.985,50.241,0.000
SNTD_EMS,2026-06-21T17:00:13.018+08:00,-258.570,0.000,-45.100,94.100,0.000,3667.022,50.238,0.000
SNTD_EMS,2026-06-21T17:00:14.018+08:00,-258.570,0.000,-47.940,94.100,0.000,3667.022,50.237,0.000
SNTD_EMS,2026-06-21T17:00:15.018+08:00,-258.570,0.000,-59.460,94.100,0.000,3667.094,50.237,0.000
SNTD_EMS,2026-06-21T17:00:16.018+08:00,-258.570,0.000,-55.690,94.100,0.000,3667.094,50.237,0.000
SNTD_EMS,2026-06-21T17:00:17.018+08:00,-258.570,0.000,-47.720,94.100,0.000,3666.343,50.235,0.000
SNTD_EMS,2026-06-21T17:00:18.018+08:00,-258.570,0.000,-44.730,94.100,0.000,3666.343,50.235,0.000
SNTD_EMS,2026-06-21T17:00:19.018+08:00,-258.570,0.000,-45.680,94.100,0.000,3667.344,50.232,0.000
