unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T00:30:00.018+08:00,-258.570,0.000,-59.390,5.500,0.000,2061.565,50.214,0.000
SNTD_EMS,2026-06-21T00:30:01.018+08:00,-258.570,0.000,-61.140,5.500,0.000,2061.886,50.216,0.000
SNTD_EMS,2026-06-21T00:30:02.018+08:00,-258.570,0.000,-61.140,5.500,0.000,2061.886,50.213,0.000
SNTD_EMS,2026-06-21T00:30:03.018+08:00,-258.570,0.000,-60.940,5.500,0.000,2061.708,50.213,0.000
SNTD_EMS,2026-06-21T00:30:04.018+08:00,-258.570,0.000,-58.920,5.500,0.000,2061.708,50.213,0.000
SNTD_EMS,2026-06-21T00:30:05.018+08:00,-258.570,0.000,-57.980,5.500,0.000,2061.994,50.212,0.000
SNTD_EMS,2026-06-21T00:30:06.018+08:00,-258.570,0.000,-56.230,5.500,0.000,2061.994,50.209,0.000
SNTD_EMS,2026-06-21T00:30:07.018+08:00,-258.570,0.000,-54.910,5.500,0.000,2061.529,50.208,0.000
SNTD_EMS,2026-06-21T00:30:08.018+08:00,-258.570,0.000,-50.720,5.500,0.000,2061.529,50.204,0.000
SNTD_EMS,2026-06-21T00:30:09.018+08:00,-258.570,0.000,-49.890,5.500,0.000,2061.636,50.203,0.000
SNTD_EMS,2026-06-21T00:30:10.018+08:00,-258.570,0.000,-47.800,5.500,0.000,2061.636,50.200,0.000
SNTD_EMS,2026-06-21T00:30:11.018+08:00,-258.570,0.000,-47.380,5.500,0.000,2061.458,50.195,0.000
SNTD_EMS,2026-06-21T00:30:12.018+08:00,-258.570,0.000,-46.740,5.500,0.000,2061.458,50.192,0.000
SNTD_EMS,2026-06-21T00:30:13.018+08:00,-258.570,0.000,-41.620,5.500,0.000,2061.672,50.189,0.000
SNTD_EMS,2026-06-21T00:30:14.018+08:00,-258.570,0.000,-40.650,5.500,0.000,2061.672,50.185,0.000
SNTD_EMS,2026-06-21T00:30:15.018+08:00,-258.570,0.000,-41.230,5.500,0.000,2061.386,50.185,0.000
SNTD_EMS,2026-06-21T00:30:16.018+08:00,-258.570,0.000,-41.970,5.500,0.000,2061.386,50.185,0.000
SNTD_EMS,2026-06-21T00:30:17.018+08:00,-258.570,0.000,-43.600,5.500,0.000,2061.208,50.187,0.000
SNTD_EMS,2026-06-21T00:30:18.018+08:00,-258.570,0.000,-44.140,5.500,0.000,2061.208,50.189,0.000
SNTD_EMS,2026-06-21T00:30:19.018+08:00,-258.570,0.000,-44.230,5.500,0.000,2061.494,50.192,0.000
SNTD_EMS,2026-06-21T00:30:20.018+08:00,-258.570,0.000,-46.020,5.500,0.000,2061.494,50.193,0.000
SNTD_EMS,2026-06-21T00:30:21.018+08:00,-258.570,0.000,-47.830,5.500,0.000,2061.636,50.197,0.000
SNTD_EMS,2026-06-21T00:30:22.018+08:00,-258.570,0.000,-48.900,5.500,0.000,2061.636,50.200,0.000
SNTD_EMS,2026-06-21T00:30:23.018+08:00,-258.570,0.000,-48.770,5.500,0.000,2061.458,50.203,0.000
SNTD_EMS,2026-06-21T00:30:24.018+08:00,-258.570,0.000,-51.120,5.500,0.000,2061.458,50.205,0.000
