unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T01:30:00.018+08:00,-258.570,0.000,-48.770,5.500,0.000,2061.815,50.139,0.000
SNTD_EMS,2026-06-21T01:30:01.018+08:00,-258.570,0.000,-48.540,5.500,0.000,2062.137,50.138,0.000
SNTD_EMS,2026-06-21T01:30:02.018+08:00,-258.570,0.000,-48.820,5.500,0.000,2062.137,50.138,0.000
SNTD_EMS,2026-06-21T01:30:03.018+08:00,-258.570,0.000,-49.530,5.500,0.000,2061.243,50.138,0.000
SNTD_EMS,2026-06-21T01:30:04.018+08:00,-258.570,0.000,-49.500,5.500,0.000,2061.243,50.138,0.000
SNTD_EMS,2026-06-21T01:30:05.018+08:00,-258.570,0.000,-49.250,5.500,0.000,2061.601,50.140,0.000
SNTD_EMS,2026-06-21T01:30:06.018+08:00,-258.570,0.000,-49.130,5.500,0.000,2061.601,50.140,0.000
SNTD_EMS,2026-06-21T01:30:07.018+08:00,-258.570,0.000,-49.520,5.500,0.000,2061.136,50.142,0.000
SNTD_EMS,2026-06-21T01:30:08.018+08:00,-258.570,0.000,-49.850,5.500,0.000,2061.136,50.144,0.000
SNTD_EMS,2026-06-21T01:30:09.018+08:00,-258.570,0.000,-49.900,5.500,0.000,2061.672,50.147,0.000
SNTD_EMS,2026-06-21T01:30:10.018+08:00,-258.570,0.000,-50.170,5.500,0.000,2061.672,50.149,0.000
SNTD_EMS,2026-06-21T01:30:11.018+08:00,-258.570,0.000,-50.170,5.500,0.000,2061.708,50.151,0.000
SNTD_EMS,2026-06-21T01:30:12.018+08:00,-258.570,0.000,-50.630,5.500,0.000,2061.708,50.152,0.000
SNTD_EMS,2026-06-21T01:30:13.018+08:00,-258.570,0.000,-50.220,5.500,0.000,2061.815,50.154,0.000
SNTD_EMS,2026-06-21T01:30:14.018+08:00,-258.570,0.000,-50.940,5.500,0.000,2061.815,50.155,0.000
SNTD_EMS,2026-06-21T01:30:15.018+08:00,-258.570,0.000,-50.810,5.500,0.000,2061.744,50.159,0.000
SNTD_EMS,2026-06-21T01:30:16.018+08:00,-258.570,0.000,-50.540,5.500,0.000,2061.744,50.161,0.000
SNTD_EMS,2026-06-21T01:30:17.018+08:00,-258.570,0.000,-49.730,5.500,0.000,2061.565,50.163,0.000
SNTD_EMS,2026-06-21T01:30:18.018+08:00,-258.570,0.000,-50.710,5.500,0.000,2061.565,50.164,0.000
SNTD_EMS,2026-06-21T01:30:19.018+08:00,-258.570,0.000,-50.410,5.500,0.000,2061.565,50.166,0.000
SNTD_EMS,2026-06-21T01:30:20.018+08:00,-258.570,0.000,-49.670,5.500,0.000,2061.565,50.168,0.000
SNTD_EMS,2026-06-21T01:30:21.018+08:00,-258.570,0.000,-49.900,5.500,0.000,2061.493,50.169,0.000
SNTD_EMS,2026-06-21T01:30:22.018+08:00,-258.570,0.000,-50.340,5.500,0.000,2061.493,50.169,0.000
SNTD_EMS,2026-06-21T01:30:23.018+08:00,-258.570,0.000,-50.090,5.500,0.000,2061.779,50.169,0.000
SNTD_EMS,2026-06-21T01:30:24.018+08:00,-258.570,0.000,-50.210,5.500,0.000,2061.779,50.172,0.000
SNTD_EMS,2026-06-21T01:30:25.018+08:00,-258.570,0.000,-50.620,5.500,0.000,2061.958,50.171,0.000
SNTD_EMS,2026-06-21T01:30:26.018+08:00,-258.570,0.000,-50.700,5.500,0.000,2061.958,50.174,0.000
SNTD_EMS,2026-06-21T01:30:27.018+08:00,-258.570,0.000,-50.430,5.500,0.000,2061.529,50.174,0.000
SNTD_EMS,2026-06-21T01:30:28.018+08:00,-258.570,0.000,-50.760,5.500,0.000,2061.529,50.176,0.000
SNTD_EMS,2026-06-21T01:30:29.018+08:00,-258.570,0.000,-50.560,5.500,0.000,2061.565,50.179,0.000
SNTD_EMS,2026-06-21T01:30:30.018+08:00,-258.570,0.000,-50.000,5.500,0.000,2061.565,50.181,0.000
SNTD_EMS,2026-06-21T01:30:31.018+08:00,-258.570,0.000,-50.050,5.500,0.000,2061.529,50.183,0.000
SNTD_EMS,2026-06-21T01:30:32.018+08:00,-258.570,0.000,-50.350,5.500,0.000,2061.529,50.186,0.000
SNTD_EMS,2026-06-21T01:30:33.018+08:00,-258.570,0.000,-49.940,5.500,0.000,2061.493,50.190,0.000
SNTD_EMS,2026-06-21T01:30:34.018+08:00,-258.570,0.000,-49.790,5.500,0.000,2061.493,50.193,0.000
SNTD_EMS,2026-06-21T01:30:35.018+08:00,-258.570,0.000,-50.520,5.500,0.000,2061.565,50.196,0.000
SNTD_EMS,2026-06-21T01:30:36.018+08:00,-258.570,0.000,-50.300,5.500,0.000,2061.565,50.198,0.000
SNTD_EMS,2026-06-21T01:30:37.018+08:00,-258.570,0.000,-50.380,5.500,0.000,2061.636,50.203,0.000
SNTD_EMS,2026-06-21T01:30:38.018+08:00,-258.570,0.000,-50.590,5.500,0.000,2061.636,50.206,0.000
SNTD_EMS,2026-06-21T01:30:39.018+08:00,-258.570,0.000,-54.670,5.500,0.000,2061.672,50.203,0.000
SNTD_EMS,2026-06-21T01:30:40.018+08:00,-258.570,0.000,-56.840,5.500,0.000,2061.672,50.205,0.000
SNTD_EMS,2026-06-21T01:30:41.018+08:00,-258.570,0.000,-57.760,5.500,0.000,2061.565,50.204,0.000
SNTD_EMS,2026-06-21T01:30:42.018+08:00,-258.570,0.000,-56.990,5.500,0.000,2061.565,50.205,0.000
SNTD_EMS,2026-06-21T01:30:43.018+08:00,-258.570,0.000,-57.440,5.500,0.000,2060.815,50.202,0.000
SNTD_EMS,2026-06-21T01:30:44.018+08:00,-258.570,0.000,-57.110,5.500,0.000,2060.815,50.203,0.000
SNTD_EMS,2026-06-21T01:30:45.018+08:00,-258.570,0.000,-56.010,5.500,0.000,2061.494,50.201,0.000
SNTD_EMS,2026-06-21T01:30:46.018+08:00,-258.570,0.000,-54.430,5.500,0.000,2061.494,50.202,0.000
SNTD_EMS,2026-06-21T01:30:47.018+08:00,-258.570,0.000,-53.380,5.500,0.000,2061.601,50.199,0.000
SNTD_EMS,2026-06-21T01:30:48.018+08:00,-258.570,0.000,-50.260,5.500,0.000,2061.601,50.199,0.000
SNTD_EMS,2026-06-21T01:30:49.018+08:00,-258.570,0.000,-49.240,5.500,0.000,2062.458,50.201,0.000
SNTD_EMS,2026-06-21T01:30:50.018+08:00,-258.570,0.000,-49.250,5.500,0.000,2062.458,50.201,0.000
