unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T15:00:00.018+08:00,-258.570,0.000,-28.260,94.300,0.000,36790.508,50.196,0.000
SNTD_EMS,2026-06-21T15:00:01.018+08:00,-258.570,0.000,-29.040,94.300,0.000,36788.434,50.197,0.000
SNTD_EMS,2026-06-21T15:00:02.018+08:00,-258.570,0.000,-27.260,94.300,0.000,36788.434,50.193,0.000
SNTD_EMS,2026-06-21T15:00:03.018+08:00,-258.570,0.000,-26.930,94.300,0.000,36789.719,50.193,0.000
SNTD_EMS,2026-06-21T15:00:04.018+08:00,-258.570,0.000,-25.900,94.300,0.000,36789.719,50.188,0.000
SNTD_EMS,2026-06-21T15:00:05.018+08:00,-258.570,0.000,-24.900,94.300,0.000,36784.680,50.189,0.000
SNTD_EMS,2026-06-21T15:00:06.018+08:00,-258.570,0.000,-25.690,94.300,0.000,36784.680,50.193,0.000
SNTD_EMS,2026-06-21T15:00:07.018+08:00,-258.570,0.000,-25.530,94.300,0.000,36780.961,50.194,0.000
SNTD_EMS,2026-06-21T15:00:08.018+08:00,-258.570,0.000,-28.090,94.300,0.000,36780.961,50.195,0.000
SNTD_EMS,2026-06-21T15:00:09.018+08:00,-258.570,0.000,-28.940,94.300,0.000,36774.496,50.197,0.000
SNTD_EMS,2026-06-21T15:00:10.018+08:00,-258.570,0.000,-29.770,94.300,0.000,36774.496,50.201,0.000
SNTD_EMS,2026-06-21T15:00:11.018+08:00,-258.570,0.000,-34.910,94.300,0.000,36772.852,50.205,0.000
SNTD_EMS,2026-06-21T15:00:12.018+08:00,-258.570,0.000,-38.070,94.300,0.000,36772.852,50.211,0.000
SNTD_EMS,2026-06-21T15:00:13.018+08:00,-258.570,0.000,-42.080,94.300,0.000,36772.566,50.218,0.000
SNTD_EMS,2026-06-21T15:00:14.018+08:00,-258.570,0.000,-43.960,94.300,0.000,36772.566,50.226,0.000
SNTD_EMS,2026-06-21T15:00:15.018+08:00,-258.570,0.000,-44.400,94.300,0.000,36766.277,50.232,0.000
SNTD_EMS,2026-06-21T15:00:16.018+08:00,-258.570,0.000,-45.870,94.300,0.000,36766.277,50.234,0.000
SNTD_EMS,2026-06-21T15:00:17.018+08:00,-258.570,0.000,-46.460,94.300,0.000,36765.062,50.237,0.000
SNTD_EMS,2026-06-21T15:00:18.018+08:00,-258.570,0.000,-41.340,94.300,0.000,36765.062,50.236,0.000
SNTD_EMS,2026-06-21T15:00:19.018+08:00,-258.570,0.000,-39.320,94.300,0.000,36763.023,50.237,0.000
SNTD_EMS,2026-06-21T15:00:20.018+08:00,-258.570,0.000,-35.290,94.300,0.000,36763.023,50.237,0.000
SNTD_EMS,2026-06-21T15:00:21.018+08:00,-258.570,0.000,-28.510,94.300,0.000,36756.629,50.237,0.000
SNTD_EMS,2026-06-21T15:00:22.018+08:00,-258.570,0.000,-30.760,94.300,0.000,36756.629,50.238,0.000
SNTD_EMS,2026-06-21T15:00:23.018+08:00,-258.570,0.000,-29.860,94.300,0.000,36756.523,50.237,0.000
SNTD_EMS,2026-06-21T15:00:24.018+08:00,-258.570,0.000,-36.060,94.300,0.000,36756.523,50.242,0.000
SNTD_EMS,2026-06-21T15:00:25.018+08:00,-258.570,0.000,-35.780,94.300,0.000,36754.234,50.243,0.000
