unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T07:30:00.018+08:00,-258.570,0.000,-51.200,5.300,0.000,16100.748,49.986,0.000
SNTD_EMS,2026-06-21T07:30:01.018+08:00,-258.570,0.000,-51.390,5.300,0.000,16107.037,49.990,0.000
SNTD_EMS,2026-06-21T07:30:02.018+08:00,-258.570,0.000,-51.400,5.300,0.000,16107.037,49.991,0.000
SNTD_EMS,2026-06-21T07:30:03.018+08:00,-258.570,0.000,-51.040,5.300,0.000,16113.434,49.991,0.000
SNTD_EMS,2026-06-21T07:30:04.018+08:00,-258.570,0.000,-51.260,5.300,0.000,16113.434,49.992,0.000
SNTD_EMS,2026-06-21T07:30:05.018+08:00,-258.570,0.000,-50.890,5.300,0.000,16121.832,49.995,0.000
SNTD_EMS,2026-06-21T07:30:06.018+08:00,-258.570,0.000,-51.020,5.300,0.000,16121.832,49.996,0.000
SNTD_EMS,2026-06-21T07:30:07.018+08:00,-258.570,0.000,-50.790,5.300,0.000,16130.587,50.000,0.000
SNTD_EMS,2026-06-21T07:30:08.018+08:00,-258.570,0.000,-50.530,5.300,0.000,16130.587,50.002,0.000
SNTD_EMS,2026-06-21T07:30:09.018+08:00,-258.570,0.000,-51.050,5.300,0.000,16134.482,50.006,0.000
SNTD_EMS,2026-06-21T07:30:10.018+08:00,-258.570,0.000,-51.160,5.300,0.000,16134.482,50.009,0.000
SNTD_EMS,2026-06-21T07:30:11.018+08:00,-258.570,0.000,-51.420,5.300,0.000,16143.202,50.013,0.000
SNTD_EMS,2026-06-21T07:30:12.018+08:00,-258.570,0.000,-51.540,5.300,0.000,16143.202,50.015,0.000
SNTD_EMS,2026-06-21T07:30:13.018+08:00,-258.570,0.000,-51.360,5.300,0.000,16146.276,50.018,0.000
SNTD_EMS,2026-06-21T07:30:14.018+08:00,-258.570,0.000,-51.220,5.300,0.000,16146.276,50.020,0.000
SNTD_EMS,2026-06-21T07:30:15.018+08:00,-258.570,0.000,-50.280,5.300,0.000,16153.280,50.022,0.000
SNTD_EMS,2026-06-21T07:30:16.018+08:00,-258.570,0.000,-50.620,5.300,0.000,16153.280,50.024,0.000
SNTD_EMS,2026-06-21T07:30:17.018+08:00,-258.570,0.000,-50.900,5.300,0.000,16161.357,50.027,0.000
SNTD_EMS,2026-06-21T07:30:18.018+08:00,-258.570,0.000,-51.010,5.300,0.000,16161.357,50.029,0.000
SNTD_EMS,2026-06-21T07:30:19.018+08:00,-258.570,0.000,-51.120,5.300,0.000,16166.968,50.034,0.000
SNTD_EMS,2026-06-21T07:30:20.018+08:00,-258.570,0.000,-51.670,5.300,0.000,16166.968,50.036,0.000
SNTD_EMS,2026-06-21T07:30:21.018+08:00,-258.570,0.000,-52.160,5.300,0.000,16172.577,50.040,0.000
SNTD_EMS,2026-06-21T07:30:22.018+08:00,-258.570,0.000,-51.100,5.300,0.000,16172.577,50.044,0.000
SNTD_EMS,2026-06-21T07:30:23.018+08:00,-258.570,0.000,-50.630,5.300,0.000,16181.083,50.049,0.000
SNTD_EMS,2026-06-21T07:30:24.018+08:00,-258.570,0.000,-51.140,5.300,0.000,16181.083,50.052,0.000
SNTD_EMS,2026-06-21T07:30:25.018+08:00,-258.570,0.000,-50.860,5.300,0.000,16187.373,50.055,0.000
SNTD_EMS,2026-06-21T07:30:26.018+08:00,-258.570,0.000,-50.980,5.300,0.000,16187.373,50.058,0.000
SNTD_EMS,2026-06-21T07:30:27.018+08:00,-258.570,0.000,-50.960,5.300,0.000,16195.163,50.061,0.000
SNTD_EMS,2026-06-21T07:30:28.018+08:00,-258.570,0.000,-50.870,5.300,0.000,16195.163,50.066,0.000
SNTD_EMS,2026-06-21T07:30:29.018+08:00,-258.570,0.000,-51.740,5.300,0.000,16202.203,50.070,0.000
SNTD_EMS,2026-06-21T07:30:30.018+08:00,-258.570,0.000,-51.480,5.300,0.000,16202.203,50.074,0.000
SNTD_EMS,2026-06-21T07:30:31.018+08:00,-258.570,0.000,-51.250,5.300,0.000,16205.170,50.080,0.000
SNTD_EMS,2026-06-21T07:30:32.018+08:00,-258.570,0.000,-50.830,5.300,0.000,16205.170,50.083,0.000
SNTD_EMS,2026-06-21T07:30:33.018+08:00,-258.570,0.000,-50.830,5.300,0.000,16215.891,50.089,0.000
SNTD_EMS,2026-06-21T07:30:34.018+08:00,-258.570,0.000,-50.770,5.300,0.000,16215.891,50.094,0.000
SNTD_EMS,2026-06-21T07:30:35.018+08:00,-258.570,0.000,-51.170,5.300,0.000,16219.679,50.104,0.000
SNTD_EMS,2026-06-21T07:30:36.018+08:00,-258.570,0.000,-50.810,5.300,0.000,16219.679,50.112,0.000
SNTD_EMS,2026-06-21T07:30:37.018+08:00,-258.570,0.000,-50.940,5.300,0.000,16230.256,50.121,0.000
SNTD_EMS,2026-06-21T07:30:38.018+08:00,-258.570,0.000,-51.610,5.300,0.000,16230.256,50.128,0.000
SNTD_EMS,2026-06-21T07:30:39.018+08:00,-258.570,0.000,-51.540,5.300,0.000,16231.864,50.136,0.000
SNTD_EMS,2026-06-21T07:30:40.018+08:00,-258.570,0.000,-50.990,5.300,0.000,16231.864,50.146,0.000
SNTD_EMS,2026-06-21T07:30:41.018+08:00,-258.570,0.000,-51.220,5.300,0.000,16237.689,50.150,0.000
SNTD_EMS,2026-06-21T07:30:42.018+08:00,-258.570,0.000,-52.130,5.300,0.000,16237.689,50.158,0.000
SNTD_EMS,2026-06-21T07:30:43.018+08:00,-258.570,0.000,-52.290,5.300,0.000,16243.551,50.163,0.000
SNTD_EMS,2026-06-21T07:30:44.018+08:00,-258.570,0.000,-51.430,5.300,0.000,16243.551,50.170,0.000
SNTD_EMS,2026-06-21T07:30:45.018+08:00,-258.570,0.000,-51.750,5.300,0.000,16250.805,50.175,0.000
SNTD_EMS,2026-06-21T07:30:46.018+08:00,-258.570,0.000,-52.120,5.300,0.000,16250.805,50.181,0.000
SNTD_EMS,2026-06-21T07:30:47.018+08:00,-258.570,0.000,-52.970,5.300,0.000,16257.345,50.184,0.000
SNTD_EMS,2026-06-21T07:30:48.018+08:00,-258.570,0.000,-54.260,5.300,0.000,16257.345,50.189,0.000
SNTD_EMS,2026-06-21T07:30:49.018+08:00,-258.570,0.000,-53.040,5.300,0.000,16267.101,50.194,0.000
SNTD_EMS,2026-06-21T07:30:50.018+08:00,-258.570,0.000,-53.460,5.300,0.000,16267.101,50.195,0.000
SNTD_EMS,2026-06-21T07:30:51.018+08:00,-258.570,0.000,-53.050,5.300,0.000,16273.891,50.198,0.000
SNTD_EMS,2026-06-21T07:30:52.018+08:00,-258.570,0.000,-52.640,5.300,0.000,16273.891,50.198,0.000
SNTD_EMS,2026-06-21T07:30:53.018+08:00,-258.570,0.000,-51.080,5.300,0.000,16279.536,50.198,0.000
SNTD_EMS,2026-06-21T07:30:54.018+08:00,-258.570,0.000,-51.580,5.300,0.000,16279.536,50.202,0.000
SNTD_EMS,2026-06-21T07:30:55.018+08:00,-258.570,0.000,-53.430,5.300,0.000,16284.433,50.205,0.000
SNTD_EMS,2026-06-21T07:30:56.018+08:00,-258.570,0.000,-56.060,5.300,0.000,16284.433,50.205,0.000
SNTD_EMS,2026-06-21T07:30:57.018+08:00,-258.570,0.000,-57.260,5.300,0.000,16290.579,50.205,0.000
SNTD_EMS,2026-06-21T07:30:58.018+08:00,-258.570,0.000,-59.310,5.300,0.000,16290.579,50.205,0.000
SNTD_EMS,2026-06-21T07:30:59.018+08:00,-258.570,0.000,-59.390,5.300,0.000,16297.798,50.207,0.000
SNTD_EMS,2026-06-21T07:31:00.018+08:00,-258.570,0.000,-59.310,5.300,0.000,16297.798,50.209,0.000
SNTD_EMS,2026-06-21T07:31:01.018+08:00,-258.570,0.000,-59.710,5.300,0.000,16304.588,50.212,0.000
SNTD_EMS,2026-06-21T07:31:02.018+08:00,-258.570,0.000,-59.100,5.300,0.000,16304.588,50.217,0.000
SNTD_EMS,2026-06-21T07:31:03.018+08:00,-258.570,0.000,-58.190,5.300,0.000,16309.806,50.219,0.000
SNTD_EMS,2026-06-21T07:31:04.018+08:00,-258.570,0.000,-58.200,5.300,0.000,16309.806,50.219,0.000
SNTD_EMS,2026-06-21T07:31:05.018+08:00,-258.570,0.000,-59.120,5.300,0.000,16314.451,50.219,0.000
SNTD_EMS,2026-06-21T07:31:06.018+08:00,-258.570,0.000,-58.450,5.300,0.000,16314.451,50.216,0.000
SNTD_EMS,2026-06-21T07:31:07.018+08:00,-258.570,0.000,-56.600,5.300,0.000,16321.777,50.209,0.000
SNTD_EMS,2026-06-21T07:31:08.018+08:00,-258.570,0.000,-56.070,5.300,0.000,16321.777,50.209,0.000
SNTD_EMS,2026-06-21T07:31:09.018+08:00,-258.570,0.000,-55.690,5.300,0.000,16328.139,50.206,0.000
SNTD_EMS,2026-06-21T07:31:10.018+08:00,-258.570,0.000,-54.940,5.300,0.000,16328.139,50.206,0.000
SNTD_EMS,2026-06-21T07:31:11.018+08:00,-258.570,0.000,-52.330,5.300,0.000,16334.142,50.203,0.000
SNTD_EMS,2026-06-21T07:31:12.018+08:00,-258.570,0.000,-51.340,5.300,0.000,16334.142,50.203,0.000
SNTD_EMS,2026-06-21T07:31:13.018+08:00,-258.570,0.000,-52.660,5.300,0.000,16341.218,50.200,0.000
SNTD_EMS,2026-06-21T07:31:14.018+08:00,-258.570,0.000,-51.960,5.300,0.000,16341.218,50.200,0.000
SNTD_EMS,2026-06-21T07:31:15.018+08:00,-258.570,0.000,-50.420,5.300,0.000,16345.828,50.199,0.000
SNTD_EMS,2026-06-21T07:31:16.018+08:00,-258.570,0.000,-49.590,5.300,0.000,16345.828,50.199,0.000
SNTD_EMS,2026-06-21T07:31:17.018+08:00,-258.570,0.000,-51.600,5.300,0.000,16352.653,50.199,0.000
SNTD_EMS,2026-06-21T07:31:18.018+08:00,-258.570,0.000,-50.940,5.300,0.000,16352.653,50.201,0.000
SNTD_EMS,2026-06-21T07:31:19.018+08:00,-258.570,0.000,-50.450,5.300,0.000,16357.192,50.200,0.000
SNTD_EMS,2026-06-21T07:31:20.018+08:00,-258.570,0.000,-51.460,5.300,0.000,16357.192,50.203,0.000
SNTD_EMS,2026-06-21T07:31:21.018+08:00,-258.570,0.000,-51.550,5.300,0.000,16360.336,50.205,0.000
SNTD_EMS,2026-06-21T07:31:22.018+08:00,-258.570,0.000,-52.160,5.300,0.000,16360.336,50.208,0.000
SNTD_EMS,2026-06-21T07:31:23.018+08:00,-258.570,0.000,-52.840,5.300,0.000,16367.663,50.210,0.000
SNTD_EMS,2026-06-21T07:31:24.018+08:00,-258.570,0.000,-53.600,5.300,0.000,16367.663,50.213,0.000
SNTD_EMS,2026-06-21T07:31:25.018+08:00,-258.570,0.000,-54.340,5.300,0.000,16376.883,50.216,0.000
SNTD_EMS,2026-06-21T07:31:26.018+08:00,-258.570,0.000,-55.850,5.300,0.000,16376.883,50.219,0.000
SNTD_EMS,2026-06-21T07:31:27.018+08:00,-258.570,0.000,-58.110,5.300,0.000,16380.134,50.216,0.000
SNTD_EMS,2026-06-21T07:31:28.018+08:00,-258.570,0.000,-59.140,5.300,0.000,16380.134,50.220,0.000
SNTD_EMS,2026-06-21T07:31:29.018+08:00,-258.570,0.000,-59.310,5.300,0.000,16385.389,50.221,0.000
SNTD_EMS,2026-06-21T07:31:30.018+08:00,-258.570,0.000,-58.870,5.300,0.000,16385.389,50.221,0.000
SNTD_EMS,2026-06-21T07:31:31.018+08:00,-258.570,0.000,-59.120,5.300,0.000,16392.250,50.221,0.000
SNTD_EMS,2026-06-21T07:31:32.018+08:00,-258.570,0.000,-59.750,5.300,0.000,16392.250,50.222,0.000
SNTD_EMS,2026-06-21T07:31:33.018+08:00,-258.570,0.000,-59.050,5.300,0.000,16399.254,50.224,0.000
SNTD_EMS,2026-06-21T07:31:34.018+08:00,-258.570,0.000,-58.180,5.300,0.000,16399.254,50.224,0.000
SNTD_EMS,2026-06-21T07:31:35.018+08:00,-258.570,0.000,-57.800,5.300,0.000,16402.648,50.221,0.000
SNTD_EMS,2026-06-21T07:31:36.018+08:00,-258.570,0.000,-58.250,5.300,0.000,16402.648,50.223,0.000
SNTD_EMS,2026-06-21T07:31:37.018+08:00,-258.570,0.000,-58.080,5.300,0.000,16407.615,50.220,0.000
SNTD_EMS,2026-06-21T07:31:38.018+08:00,-258.570,0.000,-57.520,5.300,0.000,16407.615,50.221,0.000
SNTD_EMS,2026-06-21T07:31:39.018+08:00,-258.570,0.000,-57.070,5.300,0.000,16417.086,50.215,0.000
SNTD_EMS,2026-06-21T07:31:40.018+08:00,-258.570,0.000,-56.850,5.300,0.000,16417.086,50.214,0.000
SNTD_EMS,2026-06-21T07:31:41.018+08:00,-258.570,0.000,-56.320,5.300,0.000,16421.268,50.210,0.000
SNTD_EMS,2026-06-21T07:31:42.018+08:00,-258.570,0.000,-53.430,5.300,0.000,16421.268,50.205,0.000
SNTD_EMS,2026-06-21T07:31:43.018+08:00,-258.570,0.000,-52.460,5.300,0.000,16428.951,50.204,0.000
SNTD_EMS,2026-06-21T07:31:44.018+08:00,-258.570,0.000,-50.750,5.300,0.000,16428.951,50.202,0.000
SNTD_EMS,2026-06-21T07:31:45.018+08:00,-258.570,0.000,-49.280,5.300,0.000,16434.562,50.202,0.000
SNTD_EMS,2026-06-21T07:31:46.018+08:00,-258.570,0.000,-49.180,5.300,0.000,16434.562,50.201,0.000
SNTD_EMS,2026-06-21T07:31:47.018+08:00,-258.570,0.000,-48.900,5.300,0.000,16440.494,50.198,0.000
SNTD_EMS,2026-06-21T07:31:48.018+08:00,-258.570,0.000,-48.430,5.300,0.000,16440.494,50.197,0.000
SNTD_EMS,2026-06-21T07:31:49.018+08:00,-258.570,0.000,-47.700,5.300,0.000,16446.141,50.198,0.000
SNTD_EMS,2026-06-21T07:31:50.018+08:00,-258.570,0.000,-46.340,5.300,0.000,16446.141,50.197,0.000
SNTD_EMS,2026-06-21T07:31:51.018+08:00,-258.570,0.000,-44.520,5.300,0.000,16452.217,50.197,0.000
SNTD_EMS,2026-06-21T07:31:52.018+08:00,-258.570,0.000,-43.350,5.300,0.000,16452.217,50.198,0.000
SNTD_EMS,2026-06-21T07:31:53.018+08:00,-258.570,0.000,-44.500,5.300,0.000,16458.434,50.200,0.000
SNTD_EMS,2026-06-21T07:31:54.018+08:00,-258.570,0.000,-45.330,5.300,0.000,16458.434,50.203,0.000
SNTD_EMS,2026-06-21T07:31:55.018+08:00,-258.570,0.000,-47.590,5.300,0.000,16464.152,50.206,0.000
SNTD_EMS,2026-06-21T07:31:56.018+08:00,-258.570,0.000,-49.490,5.300,0.000,16464.152,50.206,0.000
SNTD_EMS,2026-06-21T07:31:57.018+08:00,-258.570,0.000,-55.560,5.300,0.000,16472.158,50.209,0.000
SNTD_EMS,2026-06-21T07:31:58.018+08:00,-258.570,0.000,-59.400,5.300,0.000,16472.158,50.212,0.000
SNTD_EMS,2026-06-21T07:31:59.018+08:00,-258.570,0.000,-60.620,5.300,0.000,16474.553,50.213,0.000
SNTD_EMS,2026-06-21T07:32:00.018+08:00,-258.570,0.000,-62.500,5.300,0.000,16474.553,50.214,0.000
SNTD_EMS,2026-06-21T07:32:01.018+08:00,-258.570,0.000,-62.170,5.300,0.000,16482.057,50.214,0.000
SNTD_EMS,2026-06-21T07:32:02.018+08:00,-258.570,0.000,-60.350,5.300,0.000,16482.057,50.215,0.000
SNTD_EMS,2026-06-21T07:32:03.018+08:00,-258.570,0.000,-58.970,5.300,0.000,16486.021,50.214,0.000
SNTD_EMS,2026-06-21T07:32:04.018+08:00,-258.570,0.000,-59.010,5.300,0.000,16486.021,50.212,0.000
SNTD_EMS,2026-06-21T07:32:05.018+08:00,-258.570,0.000,-57.570,5.300,0.000,16488.701,50.213,0.000
SNTD_EMS,2026-06-21T07:32:06.018+08:00,-258.570,0.000,-56.250,5.300,0.000,16488.701,50.214,0.000
SNTD_EMS,2026-06-21T07:32:07.018+08:00,-258.570,0.000,-55.260,5.300,0.000,16498.064,50.212,0.000
SNTD_EMS,2026-06-21T07:32:08.018+08:00,-258.570,0.000,-54.680,5.300,0.000,16498.064,50.212,0.000
SNTD_EMS,2026-06-21T07:32:09.018+08:00,-258.570,0.000,-54.200,5.300,0.000,16503.104,50.212,0.000
