unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T09:30:00.018+08:00,-258.570,0.000,-74.040,5.300,0.000,37013.109,50.192,0.000
SNTD_EMS,2026-06-21T09:30:01.018+08:00,-258.570,0.000,-73.500,5.300,0.000,37012.035,50.198,0.000
SNTD_EMS,2026-06-21T09:30:02.018+08:00,-258.570,0.000,-73.040,5.300,0.000,37012.035,50.201,0.000
SNTD_EMS,2026-06-21T09:30:03.018+08:00,-258.570,0.000,-72.370,5.300,0.000,37014.109,50.202,0.000
SNTD_EMS,2026-06-21T09:30:04.018+08:00,-258.570,0.000,-76.510,5.300,0.000,37014.109,50.201,0.000
SNTD_EMS,2026-06-21T09:30:05.018+08:00,-258.570,0.000,-79.540,5.300,0.000,37012.070,50.203,0.000
SNTD_EMS,2026-06-21T09:30:06.018+08:00,-258.570,0.000,-81.010,5.300,0.000,37012.070,50.202,0.000
SNTD_EMS,2026-06-21T09:30:07.018+08:00,-258.570,0.000,-80.850,5.300,0.000,37021.008,50.205,0.000
SNTD_EMS,2026-06-21T09:30:08.018+08:00,-258.570,0.000,-80.990,5.300,0.000,37021.008,50.204,0.000
SNTD_EMS,2026-06-21T09:30:09.018+08:00,-258.570,0.000,-80.480,5.300,0.000,37026.367,50.202,0.000
SNTD_EMS,2026-06-21T09:30:10.018+08:00,-258.570,0.000,-79.590,5.300,0.000,37026.367,50.201,0.000
SNTD_EMS,2026-06-21T09:30:11.018+08:00,-258.570,0.000,-77.420,5.300,0.000,37030.547,50.199,0.000
SNTD_EMS,2026-06-21T09:30:12.018+08:00,-258.570,0.000,-75.700,5.300,0.000,37030.547,50.201,0.000
SNTD_EMS,2026-06-21T09:30:13.018+08:00,-258.570,0.000,-73.390,5.300,0.000,37031.938,50.203,0.000
SNTD_EMS,2026-06-21T09:30:14.018+08:00,-258.570,0.000,-71.470,5.300,0.000,37031.938,50.203,0.000
SNTD_EMS,2026-06-21T09:30:15.018+08:00,-258.570,0.000,-71.780,5.300,0.000,37035.156,50.204,0.000
SNTD_EMS,2026-06-21T09:30:16.018+08:00,-258.570,0.000,-71.720,5.300,0.000,37035.156,50.209,0.000
SNTD_EMS,2026-06-21T09:30:17.018+08:00,-258.570,0.000,-72.500,5.300,0.000,37040.336,50.212,0.000
SNTD_EMS,2026-06-21T09:30:18.018+08:00,-258.570,0.000,-73.430,5.300,0.000,37040.336,50.214,0.000
SNTD_EMS,2026-06-21T09:30:19.018+08:00,-258.570,0.000,-74.370,5.300,0.000,37041.766,50.212,0.000
SNTD_EMS,2026-06-21T09:30:20.018+08:00,-258.570,0.000,-74.580,5.300,0.000,37041.766,50.215,0.000
SNTD_EMS,2026-06-21T09:30:21.018+08:00,-258.570,0.000,-75.400,5.300,0.000,37045.844,50.215,0.000
SNTD_EMS,2026-06-21T09:30:22.018+08:00,-258.570,0.000,-75.630,5.300,0.000,37045.844,50.217,0.000
SNTD_EMS,2026-06-21T09:30:23.018+08:00,-258.570,0.000,-75.690,5.300,0.000,37045.414,50.216,0.000
