unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T23:00:00.018+08:00,-258.570,0.000,-51.560,5.400,0.000,2053.524,50.211,0.000
SNTD_EMS,2026-06-21T23:00:01.018+08:00,-258.570,0.000,-52.420,5.400,0.000,2053.953,50.211,0.000
SNTD_EMS,2026-06-21T23:00:02.018+08:00,-258.570,0.000,-52.090,5.400,0.000,2053.953,50.207,0.000
SNTD_EMS,2026-06-21T23:00:03.018+08:00,-258.570,0.000,-51.810,5.400,0.000,2053.953,50.210,0.000
SNTD_EMS,2026-06-21T23:00:04.018+08:00,-258.570,0.000,-51.240,5.400,0.000,2053.953,50.211,0.000
SNTD_EMS,2026-06-21T23:00:05.018+08:00,-258.570,0.000,-50.930,5.400,0.000,2053.489,50.213,0.000
SNTD_EMS,2026-06-21T23:00:06.018+08:00,-258.570,0.000,-50.530,5.400,0.000,2053.489,50.214,0.000
SNTD_EMS,2026-06-21T23:00:07.018+08:00,-258.570,0.000,-50.950,5.400,0.000,2053.774,50.214,0.000
SNTD_EMS,2026-06-21T23:00:08.018+08:00,-258.570,0.000,-50.840,5.400,0.000,2053.774,50.216,0.000
SNTD_EMS,2026-06-21T23:00:09.018+08:00,-258.570,0.000,-51.400,5.400,0.000,2054.561,50.217,0.000
SNTD_EMS,2026-06-21T23:00:10.018+08:00,-258.570,0.000,-51.360,5.400,0.000,2054.561,50.220,0.000
SNTD_EMS,2026-06-21T23:00:11.018+08:00,-258.570,0.000,-52.190,5.400,0.000,2054.025,50.219,0.000
SNTD_EMS,2026-06-21T23:00:12.018+08:00,-258.570,0.000,-53.280,5.400,0.000,2054.025,50.221,0.000
SNTD_EMS,2026-06-21T23:00:13.018+08:00,-258.570,0.000,-53.720,5.400,0.000,2054.489,50.223,0.000
SNTD_EMS,2026-06-21T23:00:14.018+08:00,-258.570,0.000,-54.230,5.400,0.000,2054.489,50.225,0.000
SNTD_EMS,2026-06-21T23:00:15.018+08:00,-258.570,0.000,-54.460,5.400,0.000,2054.061,50.227,0.000
SNTD_EMS,2026-06-21T23:00:16.018+08:00,-258.570,0.000,-54.900,5.400,0.000,2054.061,50.228,0.000
SNTD_EMS,2026-06-21T23:00:17.018+08:00,-258.570,0.000,-58.190,5.400,0.000,2053.882,50.230,0.000
SNTD_EMS,2026-06-21T23:00:18.018+08:00,-258.570,0.000,-65.890,5.400,0.000,2053.882,50.232,0.000
SNTD_EMS,2026-06-21T23:00:19.018+08:00,-258.570,0.000,-74.840,5.400,0.000,2053.632,50.232,0.000
SNTD_EMS,2026-06-21T23:00:20.018+08:00,-258.570,0.000,-82.380,5.400,0.000,2053.632,50.233,0.000
SNTD_EMS,2026-06-21T23:00:21.018+08:00,-258.570,0.000,-80.050,5.400,0.000,2056.312,50.232,0.000
SNTD_EMS,2026-06-21T23:00:22.018+08:00,-258.570,0.000,-83.330,5.400,0.000,2056.312,50.230,0.000
SNTD_EMS,2026-06-21T23:00:23.018+08:00,-258.570,0.000,-80.800,5.400,0.000,2056.562,50.229,0.000
SNTD_EMS,2026-06-21T23:00:24.018+08:00,-258.570,0.000,-80.030,5.400,0.000,2056.562,50.228,0.000
SNTD_EMS,2026-06-21T23:00:25.018+08:00,-258.570,0.000,-77.250,5.400,0.000,2056.669,50.228,0.000
SNTD_EMS,2026-06-21T23:00:26.018+08:00,-258.570,0.000,-72.840,5.400,0.000,2056.669,50.226,0.000
SNTD_EMS,2026-06-21T23:00:27.018+08:00,-258.570,0.000,-73.000,5.400,0.000,2056.562,50.226,0.000
SNTD_EMS,2026-06-21T23:00:28.018+08:00,-258.570,0.000,-71.260,5.400,0.000,2056.562,50.225,0.000
SNTD_EMS,2026-06-21T23:00:29.018+08:00,-258.570,0.000,-58.670,5.400,0.000,2056.026,50.222,0.000
SNTD_EMS,2026-06-21T23:00:30.018+08:00,-258.570,0.000,-49.760,5.400,0.000,2056.026,50.223,0.000
SNTD_EMS,2026-06-21T23:00:31.018+08:00,-258.570,0.000,-43.800,5.400,0.000,2056.133,50.225,0.000
SNTD_EMS,2026-06-21T23:00:32.018+08:00,-258.570,0.000,-42.810,5.400,0.000,2056.133,50.223,0.000
SNTD_EMS,2026-06-21T23:00:33.018+08:00,-258.570,0.000,-41.280,5.400,0.000,2055.776,50.224,0.000
SNTD_EMS,2026-06-21T23:00:34.018+08:00,-258.570,0.000,-39.980,5.400,0.000,2055.776,50.223,0.000
SNTD_EMS,2026-06-21T23:00:35.018+08:00,-258.570,0.000,-40.200,5.400,0.000,2056.383,50.224,0.000
SNTD_EMS,2026-06-21T23:00:36.018+08:00,-258.570,0.000,-41.220,5.400,0.000,2056.383,50.223,0.000
SNTD_EMS,2026-06-21T23:00:37.018+08:00,-258.570,0.000,-47.290,5.400,0.000,2056.276,50.225,0.000
SNTD_EMS,2026-06-21T23:00:38.018+08:00,-258.570,0.000,-48.370,5.400,0.000,2056.276,50.223,0.000
SNTD_EMS,2026-06-21T23:00:39.018+08:00,-258.570,0.000,-51.830,5.400,0.000,2056.347,50.225,0.000
SNTD_EMS,2026-06-21T23:00:40.018+08:00,-258.570,0.000,-53.550,5.400,0.000,2056.347,50.227,0.000
SNTD_EMS,2026-06-21T23:00:41.018+08:00,-258.570,0.000,-53.920,5.400,0.000,2056.133,50.231,0.000
SNTD_EMS,2026-06-21T23:00:42.018+08:00,-258.570,0.000,-55.880,5.400,0.000,2056.133,50.231,0.000
SNTD_EMS,2026-06-21T23:00:43.018+08:00,-258.570,0.000,-66.220,5.400,0.000,2056.705,50.233,0.000
SNTD_EMS,2026-06-21T23:00:44.018+08:00,-258.570,0.000,-75.820,5.400,0.000,2056.705,50.231,0.000
SNTD_EMS,2026-06-21T23:00:45.018+08:00,-258.570,0.000,-78.790,5.400,0.000,2056.062,50.233,0.000
SNTD_EMS,2026-06-21T23:00:46.018+08:00,-258.570,0.000,-80.040,5.400,0.000,2056.062,50.233,0.000
SNTD_EMS,2026-06-21T23:00:47.018+08:00,-258.570,0.000,-79.430,5.400,0.000,2056.276,50.234,0.000
SNTD_EMS,2026-06-21T23:00:48.018+08:00,-258.570,0.000,-79.830,5.400,0.000,2056.276,50.233,0.000
SNTD_EMS,2026-06-21T23:00:49.018+08:00,-258.570,0.000,-77.600,5.400,0.000,2056.633,50.232,0.000
SNTD_EMS,2026-06-21T23:00:50.018+08:00,-258.570,0.000,-75.530,5.400,0.000,2056.633,50.232,0.000
SNTD_EMS,2026-06-21T23:00:51.018+08:00,-258.570,0.000,-74.230,5.400,0.000,2056.455,50.234,0.000
SNTD_EMS,2026-06-21T23:00:52.018+08:00,-258.570,0.000,-72.390,5.400,0.000,2056.455,50.232,0.000
SNTD_EMS,2026-06-21T23:00:53.018+08:00,-258.570,0.000,-72.420,5.400,0.000,2056.169,50.233,0.000
SNTD_EMS,2026-06-21T23:00:54.018+08:00,-258.570,0.000,-71.960,5.400,0.000,2056.169,50.230,0.000
SNTD_EMS,2026-06-21T23:00:55.018+08:00,-258.570,0.000,-71.910,5.400,0.000,2056.562,50.230,0.000
SNTD_EMS,2026-06-21T23:00:56.018+08:00,-258.570,0.000,-71.820,5.400,0.000,2056.562,50.231,0.000
SNTD_EMS,2026-06-21T23:00:57.018+08:00,-258.570,0.000,-71.640,5.400,0.000,2056.526,50.231,0.000
SNTD_EMS,2026-06-21T23:00:58.018+08:00,-258.570,0.000,-71.060,5.400,0.000,2056.526,50.229,0.000
SNTD_EMS,2026-06-21T23:00:59.018+08:00,-258.570,0.000,-71.640,5.400,0.000,2056.347,50.229,0.000
SNTD_EMS,2026-06-21T23:01:00.018+08:00,-258.570,0.000,-71.590,5.400,0.000,2056.347,50.230,0.000
SNTD_EMS,2026-06-21T23:01:01.018+08:00,-258.570,0.000,-71.000,5.400,0.000,2056.526,50.228,0.000
SNTD_EMS,2026-06-21T23:01:02.018+08:00,-258.570,0.000,-70.770,5.400,0.000,2056.526,50.230,0.000
SNTD_EMS,2026-06-21T23:01:03.018+08:00,-258.570,0.000,-71.060,5.400,0.000,2056.169,50.227,0.000
SNTD_EMS,2026-06-21T23:01:04.018+08:00,-258.570,0.000,-71.320,5.400,0.000,2056.169,50.229,0.000
SNTD_EMS,2026-06-21T23:01:05.018+08:00,-258.570,0.000,-71.620,5.400,0.000,2056.419,50.231,0.000
SNTD_EMS,2026-06-21T23:01:06.018+08:00,-258.570,0.000,-71.380,5.400,0.000,2056.419,50.231,0.000
SNTD_EMS,2026-06-21T23:01:07.018+08:00,-258.570,0.000,-71.070,5.400,0.000,2055.919,50.230,0.000
SNTD_EMS,2026-06-21T23:01:08.018+08:00,-258.570,0.000,-71.770,5.400,0.000,2055.919,50.230,0.000
SNTD_EMS,2026-06-21T23:01:09.018+08:00,-258.570,0.000,-72.520,5.400,0.000,2056.240,50.229,0.000
SNTD_EMS,2026-06-21T23:01:10.018+08:00,-258.570,0.000,-71.590,5.400,0.000,2056.240,50.228,0.000
SNTD_EMS,2026-06-21T23:01:11.018+08:00,-258.570,0.000,-70.510,5.400,0.000,2055.990,50.229,0.000
SNTD_EMS,2026-06-21T23:01:12.018+08:00,-258.570,0.000,-70.600,5.400,0.000,2055.990,50.226,0.000
SNTD_EMS,2026-06-21T23:01:13.018+08:00,-258.570,0.000,-70.940,5.400,0.000,2056.526,50.228,0.000
SNTD_EMS,2026-06-21T23:01:14.018+08:00,-258.570,0.000,-70.770,5.400,0.000,2056.526,50.226,0.000
SNTD_EMS,2026-06-21T23:01:15.018+08:00,-258.570,0.000,-69.780,5.400,0.000,2056.347,50.227,0.000
SNTD_EMS,2026-06-21T23:01:16.018+08:00,-258.570,0.000,-69.100,5.400,0.000,2056.347,50.228,0.000
SNTD_EMS,2026-06-21T23:01:17.018+08:00,-258.570,0.000,-68.740,5.400,0.000,2055.740,50.226,0.000
SNTD_EMS,2026-06-21T23:01:18.018+08:00,-258.570,0.000,-70.440,5.400,0.000,2055.740,50.226,0.000
SNTD_EMS,2026-06-21T23:01:19.018+08:00,-258.570,0.000,-69.010,5.400,0.000,2055.704,50.226,0.000
SNTD_EMS,2026-06-21T23:01:20.018+08:00,-258.570,0.000,-57.930,5.400,0.000,2055.704,50.226,0.000
SNTD_EMS,2026-06-21T23:01:21.018+08:00,-258.570,0.000,-53.830,5.400,0.000,2056.169,50.223,0.000
SNTD_EMS,2026-06-21T23:01:22.018+08:00,-258.570,0.000,-46.980,5.400,0.000,2056.169,50.225,0.000
SNTD_EMS,2026-06-21T23:01:23.018+08:00,-258.570,0.000,-45.380,5.400,0.000,2056.526,50.225,0.000
SNTD_EMS,2026-06-21T23:01:24.018+08:00,-258.570,0.000,-44.840,5.400,0.000,2056.526,50.223,0.000
SNTD_EMS,2026-06-21T23:01:25.018+08:00,-258.570,0.000,-44.770,5.400,0.000,2055.847,50.224,0.000
SNTD_EMS,2026-06-21T23:01:26.018+08:00,-258.570,0.000,-43.450,5.400,0.000,2055.847,50.222,0.000
SNTD_EMS,2026-06-21T23:01:27.018+08:00,-258.570,0.000,-45.510,5.400,0.000,2056.169,50.223,0.000
SNTD_EMS,2026-06-21T23:01:28.018+08:00,-258.570,0.000,-46.720,5.400,0.000,2056.169,50.223,0.000
SNTD_EMS,2026-06-21T23:01:29.018+08:00,-258.570,0.000,-50.360,5.400,0.000,2056.062,50.223,0.000
SNTD_EMS,2026-06-21T23:01:30.018+08:00,-258.570,0.000,-51.360,5.400,0.000,2056.062,50.222,0.000
SNTD_EMS,2026-06-21T23:01:31.018+08:00,-258.570,0.000,-52.830,5.400,0.000,2056.312,50.222,0.000
SNTD_EMS,2026-06-21T23:01:32.018+08:00,-258.570,0.000,-53.240,5.400,0.000,2056.312,50.219,0.000
SNTD_EMS,2026-06-21T23:01:33.018+08:00,-258.570,0.000,-53.600,5.400,0.000,2056.526,50.220,0.000
SNTD_EMS,2026-06-21T23:01:34.018+08:00,-258.570,0.000,-52.600,5.400,0.000,2056.526,50.221,0.000
SNTD_EMS,2026-06-21T23:01:35.018+08:00,-258.570,0.000,-51.820,5.400,0.000,2056.026,50.221,0.000
SNTD_EMS,2026-06-21T23:01:36.018+08:00,-258.570,0.000,-51.900,5.400,0.000,2056.026,50.222,0.000
SNTD_EMS,2026-06-21T23:01:37.018+08:00,-258.570,0.000,-52.630,5.400,0.000,2055.704,50.222,0.000
SNTD_EMS,2026-06-21T23:01:38.018+08:00,-258.570,0.000,-52.580,5.400,0.000,2055.704,50.223,0.000
SNTD_EMS,2026-06-21T23:01:39.018+08:00,-258.570,0.000,-52.060,5.400,0.000,2055.704,50.222,0.000
SNTD_EMS,2026-06-21T23:01:40.018+08:00,-258.570,0.000,-52.350,5.400,0.000,2055.704,50.224,0.000
SNTD_EMS,2026-06-21T23:01:41.018+08:00,-258.570,0.000,-52.760,5.400,0.000,2056.383,50.224,0.000
SNTD_EMS,2026-06-21T23:01:42.018+08:00,-258.570,0.000,-52.750,5.400,0.000,2056.383,50.224,0.000
SNTD_EMS,2026-06-21T23:01:43.018+08:00,-258.570,0.000,-53.110,5.400,0.000,2056.097,50.227,0.000
SNTD_EMS,2026-06-21T23:01:44.018+08:00,-258.570,0.000,-54.730,5.400,0.000,2056.097,50.227,0.000
SNTD_EMS,2026-06-21T23:01:45.018+08:00,-258.570,0.000,-57.190,5.400,0.000,2056.169,50.227,0.000
SNTD_EMS,2026-06-21T23:01:46.018+08:00,-258.570,0.000,-68.660,5.400,0.000,2056.169,50.227,0.000
