unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T11:00:00.018+08:00,-258.570,0.000,-17999.779,14.500,0.000,44126.539,50.193,0.000
SNTD_EMS,2026-06-21T11:00:01.018+08:00,-258.570,0.000,-17999.779,14.500,0.000,44127.617,50.191,0.000
SNTD_EMS,2026-06-21T11:00:02.018+08:00,-258.570,0.000,-17999.779,14.500,0.000,44127.617,50.192,0.000
SNTD_EMS,2026-06-21T11:00:03.018+08:00,-258.570,0.000,-17999.779,14.500,0.000,44108.242,50.190,0.000
SNTD_EMS,2026-06-21T11:00:04.018+08:00,-258.570,0.000,-17999.779,14.600,0.000,44108.242,50.189,0.000
SNTD_EMS,2026-06-21T11:00:05.018+08:00,-258.570,0.000,-17999.779,14.600,0.000,44115.859,50.189,0.000
SNTD_EMS,2026-06-21T11:00:06.018+08:00,-258.570,0.000,-17999.779,14.600,0.000,44115.859,50.182,0.000
SNTD_EMS,2026-06-21T11:00:07.018+08:00,-258.570,0.000,-17999.779,14.600,0.000,44118.680,50.181,0.000
SNTD_EMS,2026-06-21T11:00:08.018+08:00,-258.570,0.000,-17999.779,14.800,0.000,44118.680,50.174,0.000
SNTD_EMS,2026-06-21T11:00:09.018+08:00,-258.570,0.000,-17999.680,14.800,0.000,44082.375,50.169,0.000
SNTD_EMS,2026-06-21T11:00:10.018+08:00,-258.570,0.000,-17999.680,14.800,0.000,44082.375,50.171,0.000
SNTD_EMS,2026-06-21T11:00:11.018+08:00,-258.570,0.000,-17999.461,14.800,0.000,44111.172,50.167,0.000
SNTD_EMS,2026-06-21T11:00:12.018+08:00,-258.570,0.000,-17999.461,14.800,0.000,44111.172,50.169,0.000
SNTD_EMS,2026-06-21T11:00:13.018+08:00,-258.570,0.000,-17999.461,14.800,0.000,44095.559,50.169,0.000
SNTD_EMS,2026-06-21T11:00:14.018+08:00,-258.570,0.000,-17999.580,15.000,0.000,44095.559,50.173,0.000
SNTD_EMS,2026-06-21T11:00:15.018+08:00,-258.570,0.000,-17999.850,15.000,0.000,44077.617,50.171,0.000
SNTD_EMS,2026-06-21T11:00:16.018+08:00,-258.570,0.000,-18000.070,15.000,0.000,44077.617,50.172,0.000
SNTD_EMS,2026-06-21T11:00:17.018+08:00,-258.570,0.000,-17999.971,15.200,0.000,44106.742,50.166,0.000
