unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T05:30:00.018+08:00,-258.570,0.000,-70.190,5.300,0.000,2086.366,50.180,0.000
SNTD_EMS,2026-06-21T05:30:01.018+08:00,-258.570,0.000,-69.610,5.300,0.000,2087.510,50.183,0.000
SNTD_EMS,2026-06-21T05:30:02.018+08:00,-258.570,0.000,-69.480,5.300,0.000,2087.510,50.185,0.000
SNTD_EMS,2026-06-21T05:30:03.018+08:00,-258.570,0.000,-69.710,5.300,0.000,2086.545,50.188,0.000
SNTD_EMS,2026-06-21T05:30:04.018+08:00,-258.570,0.000,-70.510,5.300,0.000,2086.545,50.190,0.000
SNTD_EMS,2026-06-21T05:30:05.018+08:00,-258.570,0.000,-70.770,5.300,0.000,2088.296,50.193,0.000
SNTD_EMS,2026-06-21T05:30:06.018+08:00,-258.570,0.000,-70.820,5.300,0.000,2088.296,50.196,0.000
SNTD_EMS,2026-06-21T05:30:07.018+08:00,-258.570,0.000,-70.860,5.300,0.000,2087.331,50.201,0.000
SNTD_EMS,2026-06-21T05:30:08.018+08:00,-258.570,0.000,-72.040,5.300,0.000,2087.331,50.203,0.000
SNTD_EMS,2026-06-21T05:30:09.018+08:00,-258.570,0.000,-75.870,5.300,0.000,2087.152,50.206,0.000
SNTD_EMS,2026-06-21T05:30:10.018+08:00,-258.570,0.000,-76.940,5.300,0.000,2087.152,50.211,0.000
SNTD_EMS,2026-06-21T05:30:11.018+08:00,-258.570,0.000,-78.440,5.300,0.000,2087.402,50.215,0.000
SNTD_EMS,2026-06-21T05:30:12.018+08:00,-258.570,0.000,-81.320,5.300,0.000,2087.402,50.216,0.000
SNTD_EMS,2026-06-21T05:30:13.018+08:00,-258.570,0.000,-82.800,5.300,0.000,2090.083,50.215,0.000
SNTD_EMS,2026-06-21T05:30:14.018+08:00,-258.570,0.000,-83.540,5.300,0.000,2090.083,50.215,0.000
SNTD_EMS,2026-06-21T05:30:15.018+08:00,-258.570,0.000,-82.620,5.300,0.000,2088.903,50.214,0.000
SNTD_EMS,2026-06-21T05:30:16.018+08:00,-258.570,0.000,-80.620,5.300,0.000,2088.903,50.209,0.000
SNTD_EMS,2026-06-21T05:30:17.018+08:00,-258.570,0.000,-79.770,5.300,0.000,2088.046,50.206,0.000
SNTD_EMS,2026-06-21T05:30:18.018+08:00,-258.570,0.000,-77.050,5.300,0.000,2088.046,50.205,0.000
SNTD_EMS,2026-06-21T05:30:19.018+08:00,-258.570,0.000,-73.330,5.300,0.000,2086.580,50.203,0.000
SNTD_EMS,2026-06-21T05:30:20.018+08:00,-258.570,0.000,-69.090,5.300,0.000,2086.580,50.201,0.000
SNTD_EMS,2026-06-21T05:30:21.018+08:00,-258.570,0.000,-68.700,5.300,0.000,2088.510,50.200,0.000
SNTD_EMS,2026-06-21T05:30:22.018+08:00,-258.570,0.000,-68.590,5.300,0.000,2088.510,50.198,0.000
SNTD_EMS,2026-06-21T05:30:23.018+08:00,-258.570,0.000,-67.090,5.300,0.000,2085.222,50.196,0.000
SNTD_EMS,2026-06-21T05:30:24.018+08:00,-258.570,0.000,-65.650,5.300,0.000,2085.222,50.193,0.000
