unit,t,Total Solar+ESS Output Power,PV Smoothing_Pset,ESS Output Power_SPPC,SOC,EMS_Final_Pset,Total Solar Power,PCC_F,PFC_Pset
SNTD_EMS,2026-06-21T00:00:00.018+08:00,-258.570,0.000,-46.800,5.500,0.000,2059.135,50.123,0.000
SNTD_EMS,2026-06-21T00:00:01.018+08:00,-258.570,0.000,-47.390,5.500,0.000,2058.885,50.121,0.000
SNTD_EMS,2026-06-21T00:00:02.018+08:00,-258.570,0.000,-47.160,5.500,0.000,2058.885,50.125,0.000
SNTD_EMS,2026-06-21T00:00:03.018+08:00,-258.570,0.000,-47.160,5.500,0.000,2058.492,50.125,0.000
SNTD_EMS,2026-06-21T00:00:04.018+08:00,-258.570,0.000,-46.730,5.500,0.000,2058.492,50.124,0.000
SNTD_EMS,2026-06-21T00:00:05.018+08:00,-258.570,0.000,-46.930,5.500,0.000,2058.706,50.125,0.000
SNTD_EMS,2026-06-21T00:00:06.018+08:00,-258.570,0.000,-47.480,5.500,0.000,2058.706,50.125,0.000
SNTD_EMS,2026-06-21T00:00:07.018+08:00,-258.570,0.000,-47.560,5.500,0.000,2058.778,50.127,0.000
SNTD_EMS,2026-06-21T00:00:08.018+08:00,-258.570,0.000,-46.890,5.500,0.000,2058.778,50.127,0.000
SNTD_EMS,2026-06-21T00:00:09.018+08:00,-258.570,0.000,-46.670,5.500,0.000,2058.992,50.127,0.000
SNTD_EMS,2026-06-21T00:00:10.018+08:00,-258.570,0.000,-47.020,5.500,0.000,2058.992,50.127,0.000
SNTD_EMS,2026-06-21T00:00:11.018+08:00,-258.570,0.000,-47.280,5.500,0.000,2058.920,50.125,0.000
SNTD_EMS,2026-06-21T00:00:12.018+08:00,-258.570,0.000,-47.540,5.500,0.000,2058.920,50.121,0.000
SNTD_EMS,2026-06-21T00:00:13.018+08:00,-258.570,0.000,-47.570,5.500,0.000,2058.992,50.120,0.000
SNTD_EMS,2026-06-21T00:00:14.018+08:00,-258.570,0.000,-47.690,5.500,0.000,2058.992,50.118,0.000
SNTD_EMS,2026-06-21T00:00:15.018+08:00,-258.570,0.000,-47.150,5.500,0.000,2059.099,50.111,0.000
SNTD_EMS,2026-06-21T00:00:16.018+08:00,-258.570,0.000,-47.620,5.500,0.000,2059.099,50.111,0.000
SNTD_EMS,2026-06-21T00:00:17.018+08:00,-258.570,0.000,-47.110,5.500,0.000,2058.849,50.106,0.000
SNTD_EMS,2026-06-21T00:00:18.018+08:00,-258.570,0.000,-46.640,5.500,0.000,2058.849,50.104,0.000
SNTD_EMS,2026-06-21T00:00:19.018+08:00,-258.570,0.000,-46.700,5.500,0.000,2059.242,50.100,0.000
SNTD_EMS,2026-06-21T00:00:20.018+08:00,-258.570,0.000,-47.150,5.500,0.000,2059.242,50.099,0.000
SNTD_EMS,2026-06-21T00:00:21.018+08:00,-258.570,0.000,-47.410,5.500,0.000,2059.707,50.096,0.000
SNTD_EMS,2026-06-21T00:00:22.018+08:00,-258.570,0.000,-47.110,5.500,0.000,2059.707,50.096,0.000
SNTD_EMS,2026-06-21T00:00:23.018+08:00,-258.570,0.000,-47.240,5.500,0.000,2059.492,50.095,0.000
SNTD_EMS,2026-06-21T00:00:24.018+08:00,-258.570,0.000,-48.020,5.500,0.000,2059.492,50.094,0.000
SNTD_EMS,2026-06-21T00:00:25.018+08:00,-258.570,0.000,-47.650,5.500,0.000,2059.778,50.094,0.000
SNTD_EMS,2026-06-21T00:00:26.018+08:00,-258.570,0.000,-47.700,5.500,0.000,2059.778,50.094,0.000
SNTD_EMS,2026-06-21T00:00:27.018+08:00,-258.570,0.000,-47.540,5.500,0.000,2059.671,50.094,0.000
SNTD_EMS,2026-06-21T00:00:28.018+08:00,-258.570,0.000,-47.680,5.500,0.000,2059.671,50.095,0.000
SNTD_EMS,2026-06-21T00:00:29.018+08:00,-258.570,0.000,-47.770,5.500,0.000,2059.099,50.095,0.000
SNTD_EMS,2026-06-21T00:00:30.018+08:00,-258.570,0.000,-47.540,5.500,0.000,2059.099,50.096,0.000
SNTD_EMS,2026-06-21T00:00:31.018+08:00,-258.570,0.000,-47.050,5.500,0.000,2059.492,50.096,0.000
SNTD_EMS,2026-06-21T00:00:32.018+08:00,-258.570,0.000,-47.390,5.500,0.000,2059.492,50.095,0.000
SNTD_EMS,2026-06-21T00:00:33.018+08:00,-258.570,0.000,-47.080,5.500,0.000,2059.135,50.096,0.000
SNTD_EMS,2026-06-21T00:00:34.018+08:00,-258.570,0.000,-46.980,5.500,0.000,2059.135,50.095,0.000
SNTD_EMS,2026-06-21T00:00:35.018+08:00,-258.570,0.000,-46.840,5.500,0.000,2059.171,50.092,0.000
SNTD_EMS,2026-06-21T00:00:36.018+08:00,-258.570,0.000,-47.150,5.500,0.000,2059.171,50.093,0.000
SNTD_EMS,2026-06-21T00:00:37.018+08:00,-258.570,0.000,-47.570,5.500,0.000,2059.242,50.092,0.000
SNTD_EMS,2026-06-21T00:00:38.018+08:00,-258.570,0.000,-47.530,5.500,0.000,2059.242,50.091,0.000
SNTD_EMS,2026-06-21T00:00:39.018+08:00,-258.570,0.000,-47.970,5.500,0.000,2059.349,50.091,0.000
SNTD_EMS,2026-06-21T00:00:40.018+08:00,-258.570,0.000,-47.850,5.500,0.000,2059.349,50.091,0.000
SNTD_EMS,2026-06-21T00:00:41.018+08:00,-258.570,0.000,-46.930,5.500,0.000,2059.349,50.093,0.000
SNTD_EMS,2026-06-21T00:00:42.018+08:00,-258.570,0.000,-47.120,5.500,0.000,2059.349,50.095,0.000
SNTD_EMS,2026-06-21T00:00:43.018+08:00,-258.570,0.000,-47.040,5.500,0.000,2059.278,50.100,0.000
SNTD_EMS,2026-06-21T00:00:44.018+08:00,-258.570,0.000,-46.970,5.500,0.000,2059.278,50.104,0.000
SNTD_EMS,2026-06-21T00:00:45.018+08:00,-258.570,0.000,-47.030,5.500,0.000,2059.385,50.111,0.000
SNTD_EMS,2026-06-21T00:00:46.018+08:00,-258.570,0.000,-46.880,5.500,0.000,2059.385,50.117,0.000
SNTD_EMS,2026-06-21T00:00:47.018+08:00,-258.570,0.000,-47.510,5.500,0.000,2059.492,50.123,0.000
SNTD_EMS,2026-06-21T00:00:48.018+08:00,-258.570,0.000,-47.610,5.500,0.000,2059.492,50.129,0.000
SNTD_EMS,2026-06-21T00:00:49.018+08:00,-258.570,0.000,-47.460,5.500,0.000,2059.099,50.136,0.000
SNTD_EMS,2026-06-21T00:00:50.018+08:00,-258.570,0.000,-47.160,5.500,0.000,2059.099,50.142,0.000
SNTD_EMS,2026-06-21T00:00:51.018+08:00,-258.570,0.000,-46.810,5.500,0.000,2059.099,50.148,0.000
SNTD_EMS,2026-06-21T00:00:52.018+08:00,-258.570,0.000,-46.670,5.500,0.000,2059.099,50.150,0.000
SNTD_EMS,2026-06-21T00:00:53.018+08:00,-258.570,0.000,-47.020,5.500,0.000,2059.314,50.154,0.000
SNTD_EMS,2026-06-21T00:00:54.018+08:00,-258.570,0.000,-46.870,5.500,0.000,2059.314,50.152,0.000
SNTD_EMS,2026-06-21T00:00:55.018+08:00,-258.570,0.000,-47.180,5.500,0.000,2059.385,50.157,0.000
SNTD_EMS,2026-06-21T00:00:56.018+08:00,-258.570,0.000,-48.010,5.500,0.000,2059.385,50.155,0.000
SNTD_EMS,2026-06-21T00:00:57.018+08:00,-258.570,0.000,-47.250,5.500,0.000,2059.528,50.157,0.000
